कभी मत भ ूल ना तुम कुछ भी बन सकती हो ,	మీరు ఏద ెనా చేయ వచచ ని , ఎవర ెనా కా వచచ ని
और मुझे लगता है कुछ ग जब की चीज ें . . . तुम तैयार हो ?	ఇంకా కొనని గొ ప విష య ాలు జరుగు తా య ని . . . అంతా సి దధ మా ?
मुझे लगता है कुछ ग जब की चीज ें होने वाली हैं .	ఇంకా కొనని గొ పప విష య ాలు జరుగు తా య ని అను కుంటా .
ओ ह , ओ ह	ఒ హ , ఓహ
ओ ह ओ ह , श ी ला	ఓహ ఓహ , ష ీ లా
ओ ह ओ ह , श ी ला	ఓహ ఓహ , ష ీ లా
ओ ह ओ ह , श ी ला	ఓహ ఓహ , ష ీ లా
ओ ह ओ ह , श ी ला	ఓహ ఓహ , ష ీ లా
लेकिन , मुझे है .	కానీ నాకు ఉంది .
वाह .	వా వ .
मि से ज ए च . टा य व ॉर नर .	మి సె స హె చ . టె వా ర న ర .
कया तुम 1 1 ब जे सा इट को अप डे ट सकते हो ?	పద కొ ండు గ ంట లకు సె ట ని అ ప డే ట చేసతా వా ?
हाँ , मैं अपनी क कष ा ओ ं के बी च में ला इ ब रे री जा सकता हूँ .	అలాగే , క లా సు ల మ ధయ ఓ సారి లె బర రీ కి వెళలి ఆ పని చే సత ాల ే .
ई बे . हाँ .	ఈ బ ే . సరే .
इस परिवार में नहीं - नहीं - नहीं नहीं चल ता .	ఈ కుటుం బ ంలో అలా ంటి వి జ రగ డానికి వీ ల లేదు .
- हे . देखो कौन आया है . - हा य .	- హేయ , ఎవర ొ చచా రో చూడు . - హాయ .
हमें इन हें च ू म ले ना चाहिए .	మనం వీ ళ ల కి ద ండ ాలు పెటట ాలి .
ल क ज री रि य ल ए सट े ट	ల గ జ రీ రి య ల ఎ సట ే ట
- तुमहें लगता है वह जी त जाएगा ? - हाँ .	- అతను గె లు సతా డు అ ంటా వా ? - గె లు సతా డు .
और वह एक बच चे का बा प है .	అతనికి సం తా నం కూడా ఉంది .
- पर हम बस . . . हम पक का नहीं जानते कि कब . . . - हाँ , जलदी .	- కానీ ఎ పపుడు . . . ఎ పపుడు అ నే ది ఇంకా . . . - హా , త వర లో నే లే .
शुकरिया .	థ యా ంక యూ .
मै रे न की ना क पर भी है .	అలా మే ర న కి కూడా ఉంది .
भ ूल जाओ मैंने इस बात का जि कर किया . यह बस . . . हाँ .	దానని నేను అ నన విష యా నని మర చి పో . అంటే . . . అద నన మాట .
कार य कर म शुरू होने में आ ठ घ ं टे बा की . इसका चे ह रा इस तरफ करना .	దా నికి ఇంకా ఎ ని మి ది గ ంట ల సమయం ఉంది . దానని ఇ టు వె పు కు తి పపు .
{ \ an8 } उ म मी द है आप मेरे लिए इस पर सा इन कर द ेंगे .	{ \ a n 8 } దాని పె మీరు మీ ఆ టో గ రా ఫ ఇ సతా ర నే ఆ శి సతుననా .
बा जार में बी नी बे बी ज की बे हि सा ब माँ ग है .	బీ నీ బ ే బీ లు హా ట కే కు ల లా అమ ము డు పో తుననా యి .
लेकिन एक बात थी जो वे समझ नहीं पा ए	కానీ బ యా క గర ౌ ండు లో జ రి గే ది ఏ ంట ంటే ,
{ \ an8 } तो जिस बि करी से ई बे ने पा ँच ला ख ड ॉल र क मा ए ,	{ \ a n 8 } కాబటటి ఈ బ ే అయి దు ల కష ల డ ాల ర ల వా ణ ి జ యం చె సతే ,
टा य स मे त .	టె తో స హా .
हाँ .	సరే .
मैं सिर फ ओ परा वि न फ री से बात करना चाहता हूँ . कया उसने सं पर क किया है ?	నేను ఓ పరా వి న ఫ రే తో తపప ఇం కె వ రి తో మాటలాడ ను . తను మన లని సం పర ది ంచి ందా ?
स ौ दे मैं करती हूँ और मेरे उनहें	ఒ పప ంద ాలని కు దు రచ ు కు నే పని నా ది ,
हे , मेरी बात सुनो .	హేయ , చెపప ే ది వి ను .
सुनो यार , मुझे तो बस यही चाहिए .	మి తరు లా రా , ఇది సూ పర గా ఉంటుంది .
शुकरिया .	థ యా ంక యూ .
अचछा , फि कर मत करो . तुम जाओ .	సర లే , క ంగా రు పడ కు . వెళలి రా .
मैं खुद एक बच चा हूँ .	నేను చినన పి ల లా డి ని .
अचछा है . व ैसे , का श मैं भी बेह तर मह सू स कर रही होती .	మంచిది . నేను కూడా ఈ పా టి కి తే రు కో గ లి గి తే బాగు ండు ను .
नहीं .	లేదు .
भ ु ने हुए . तुमहें हो कया गया है ?	బా ర బె క యూ సా స . ఏ మె ంది పా పా నీకు ?
हो कया रहा है ?	ఏం జరుగు తోంది ?
मा या , यह मि सट र ह रा न ो हैं . मि सट र सु जु की .	మా య , ఈ యన మి సట ర హ రా నో . ఈ యన మి సట ర సు జు కీ .
का ब ू में रख ते हैं , और कैसे इस के ज रि ए हर उ त पा द की माँ ग बढ ती जा ती है .	ఉ త ప తు లల నని ంటి కీ అది ఏ వి ధ ంగా డి మా ండ కి ఆ జ యం పో సతు ందో మేము చ ర చి ంచా ం .
हम जि तनी पू र ति करेंगे , म ूल य व ृ द धि उ तनी कम होगी .	ఎంత ఎకకువ పం పి ణ ీ చే సతే మార క ప అంత త కకువ ఉంటుంది .
और इस ी लिए हम दु निया की सबसे स फ ल खि लौ नों की कं प नी हैं .	అందు కే , మా ది పర ప ంచ ంలో నే అత య ంత వి జ య వ ంత మెన సం సథ అయి ంది .
किस बारे में ?	దే ని గురించి ?
रॉ बे र टा , स वी टी ,	ర ొ బర టా , బ ంగా రం ,
रॉ बी !	రా బీ !
रॉ बी .	రా బీ .
रे ड डर ै ग न कर ा टे	రె డ డ రా గ న క రా ట ే
- कया हो रहा है ? - ड रू एक न या स पू की ला या है	- ఏ మె ంది ? - డ రూ కొతత స ప ూ కీ బ ొ మమ ని తె చచి ంది ,
- सब ठीक हो जाएगा , ठीक है ? - बिलकुल .	- అంతా సర దు కు ంటుంది , సరేనా ? - అవును .
ये य .	వా వ .
आ ग ज नी कया होता है ?	అ గ నికి ఆ హు తి అంటే ?
भगवान , पता नहीं कब हमें उस घ ि नौ ने आदमी से छ ु ट का रा मिले गा .	ఆ స ననా సి ని ఎపపుడ ె పపుడు వది లి ంచు కు ందా మా అని ఎ దు రు చూ సతుననా .
हा न ु का मु बार क हो , यह जो भी होता है .	ఇంకా అదే ద ో హ ను క కా శ ు భా కా ం కష లు కూడా .
- हम वि जे ता हैं . - हाँ !	- మనం వి జ ే తల ం . - అవును !
- पार टी का ल ु त फ उ ठा इ ए ! - टा य ! टा य !	- పా ర టీ లో కు మ మే య ండి ! - టె ! టె ! టె !
देखो ,	చూడు ,
- मा या . मा या . - बिलकुल .	- మా య . మా య . - తపప కుండా .
हे , मा या . तुमने टा य को देखा है ?	హేయ , మా య . టె ఎ కక డు ననా డ ో తెలుసా ?
कया वह . . .	అతనికి . . .
कहीं जयादा बढ गई है , कयोंकि उसने उनहें बंद कर दिया है .	వాటి ఉ త ప త తి ని ని లి పే శా క వాటి వి లు వ చాలా పె రిగి పోయింది .
जैसे . . .	అంటే . . .
मैं रॉ बी हूँ .	నా పేరు రా బీ .
श ी ला .	ష ీ లా .
कुछ खा स नहीं . - ठीक है , बढिया . अगर मेरे कह ने से उसने तुमहें	- ఏం చెపప లేదు లే . - సరే , మంచిది . నీకు కాల చేయ మని తన కి చె ప తా ,
रॉ बी !	రా బీ !
रॉ बी !	రా బీ !
रॉ बी !	రా బీ !
बहुत पहले गु जर चु की पर जा ति यों की से वा में . . .	అన నీ ఎపపుడ ో అంత రి ంచి పోయి న జా తు లకు ఆ వా స ాలు . . .
तुम कौन हो ?	ఎవరు నువవు ?
- शुकरिया . - तुमसे कुछ पूछ ना है .	- థ యా ంక యూ . - నినను ఒకటి అ డ గ వచచా ?
कया तुम अपने लिए आ वा ज उ ठा ती हो ?	నీకు నువవు స పో ర టు గా ఉంటా వు కదా ?
सि क यो रि टी को यहाँ भे ज ना .	సె క యూ రి టీ ని పి లి పి సతా వా ?
एक म ही ने बाद	ఒక నె ల తర వాత
इसलिए मैंने बना लिया .	ఇపపుడు అదే నేను చేశా .
स न 1 9 9 9 के अ ंत तक , वे सा रे पैसे ,	1 9 9 9 ఏ డా ది చి వ రికి , ఆ సం పద అంతా ,
मा या - सै न . . .	మా య మే డ మ . . .
तुमहारी आ वा ज से लगता है तुम खुश हो . सच में .	నిజంగా నువవు చాలా సంతో ష ంగా ఉననా వ ని పి సతోంది .
- मेरा न या घर यहाँ से एक मी ल की दू री पर है , डै ड . - ह जार ों छो टे - छो टे , कभी न जु ड ने वाले ट ु क डे .	- నా కొతత ఇ ల లు ఇ కకడి నుండి ఒకటి నన ర కి లో మీ ట రు లో నే ఉంది . - వే యి చినన చినన , అ తు క కో లే ని ము కక లు .
हा य . मेरा हमेशा वाला आ र डर दे दो , और साथ ही , उन स स ते छो टे मे म नों की एक खे प भी .	హాయ . నేను ఎపపుడూ చేసే ఆ ర డ రే ఇవ వ ండి , దాని తో పా టు ఆ చ వ క చినన వ ూ లీ బ ొ మమ లు ఇవ వ ండి .
एक नि य त म ॉ ड ल पर बो लिया ँ , उसका पर ति श त जब न यू न त म म ूल य पर कोई बि करी नहीं हुई .	ఫ లా నా మో డ ల కి ఎ నని బి డ స వ సతుననా యి , ఏ బ ొ మమ లు కని ష ఠ ధ ర కు కూడా అమ ము డు పో లేదు .
कया वह भी ड रे स पह न ने वाला है या वह इस तरह की चीज ें प ब लि क में नहीं करता ?	అతను కూడా అమమా యి ల డ రె స వే సు కుంటా డా , లే కపో తే జ నా ల ముందు బా గో దని వే సు కో డా ?
तुम जान ती हो मेरा गु प त ह थ िया र तो हमेशा से तुम हो . तुम यह बात जान ती हो .	మొద ట ను ంచ ీ నువ వే నాకు బ ల మని నీకు తెలుసు . ఆ విషయం నీకు బాగా తెలుసు కదా .
वह एक हि ं सक पा गल मन ो रो गी और त है जो हमें साल ों पहले छोड कर च ली गई थी .	తను ఒక రా కష సి , పి చచి ది , చాలా ఏ ళ ల కరి త మే మమ మ లని వది లే సి వెళలి పోయింది .
हाँ , मैं सक ूल में हूँ , लेकिन वहाँ के शे ड यू ल से कोई दि क कत नहीं होगी .	హా , నేను కాల ే జీ కి వెళ తుననాను , కానీ ష ె డ యూ ల విషయం లో నాకు ఏ సమ స యా లేదు .
भगवान , यह कि तना भ द दा दि ख रहा है . इस की आ ँ ख ों के नीचे यह सू जन देखो .	బా బో య , మన ో డు భ యం కర ంగా ఉననా డు . అతని క ళ ల కి ంద క యా రీ బ యా గు లను చూడు .
- अचछा , इन हें यहाँ से भ गा ओ . - हमने कोशिश की . ये वापस आ जा ते हैं .	- పం పి ంచే య ండి . - ఆ పర యత నం కూడా చేశా ం . కానీ వాళలు వ సత ూ నే ఉననా రు .
मैं झ ू ठ नहीं बोल सकती , टा य . ब ले न को हमारी कं प नी की समझ नहीं है .	ఉనన విషయం చెపప ే సతుననా , టె . మన సం సథ గురించి బ లె యి న కి ఏమీ తె లీ దు .
मैं उ म मी द कर रही थी तुम ज वा ब दो गे . पूरी सब ह मेरी पर ीक ष ा एँ हैं .	నువవు ఎ త తి తే బాగు ండ ను కుననా . ఉద య మ ంతా నాకు పర ీ కష ల తో నే సరి పో తుంది .
कयोंकि इन का काफी आ कर ष ण इस ी बात से है कि इन हें पा ना कि तना मु श कि ल है .	ఎందుకంటే , వాటి ని పొ ంద డం చాలా కష టం కా బ టట ే అంద రికీ దాని మీద అంత ఆ స కతి .
- ये इन हें नहीं बे च सकते . - नहीं , ये खुद रा व या पा री नहीं हैं .	- వాటి ని అమ మే హ కకు వా రికి ఎ కకడి ది ? - వీ ళ లు దు కా ణం వాళలు కాదు .
हे , तुमने वे बद ला व देख े जो मैंने प ले टि पस डि जा इन में कि ए हैं ?	హేయ , ప లా టి ప స డి జె న లో నేను చినన చినన మార పు లు చేశా , అ వి చూశా వా ?
अ ह - ह ँ . तो , वापस न ए उ त पा द ों की बात करते हैं . मुझे लगता है . . .	హా . ఇక మన చ రచ ల విష యా నికి వ సతే , నాకు తెలి సి తెలి వి గా మనం . . .
टा य इं क . को ला ख ों से करो ड ों तक ले जाने में मैंने मदद की थी .	మన సం సథ ల కష ల నుండి కో ట లకు పడ గె తత డం లో నా పా తర చాలా కీ ల క మె ంది .
देखो , मेरी व ज ह से इस कं प नी ने बार - बार अ था ह द ौ ल त क मा ई है .	నా వ లల ఈ సం సథ కి పరతి సా రీ ఊ హి ంచ ని సథ ా యి లో లా భ ాలు వచచా యి .
जलदी ही कुछ मा ता - पिता भी इन में काफी दिल च स पी ले ने ल गे .	కొ ంత క ాలా ని కే వాటి పె తల లి ద ండ రు లకు కూడా మ కకువ మొద లె ంది .
मैं कर द ूँगी . तुमहारे साथ का रो बार कर के अचछा लगा , टा य .	తపప కుండా . నీ తో వ యా పా రం చే సతు నన ందుకు సంతో ష ంగా ఉంది , టె .
रॉ बे र टा , तुम जान ती हो मुझे ऐ सी क ठ ो र भा ष ा पसंद नहीं .	ర ొ బర టా , అలా ంటి మో టు భా ష నాకు న చచ దని నీకు తెలుసు కదా .
रा ष टर प ति क लि ंट न के साथ अपनी बी जि ंग की या त रा के द ौ रा न	వా ణ ి జ య ని య మ ాల కు వి రు దధ ంగా సే కరి ంచిన 4 0 బీ నీ బ ే బీ లను
स ंग रा ह क ब ौ ड म हैं . मुझे स ंग रा ह क लोग बिलकुल पसंद नहीं .	బ ొ మమ లని సే కరి ంచే వాళలు స ననా సు లు . వాళల ంటే నాకు అస హ యం .
कयोंकि तक नी की रू प से आप टा य इं क . की मा लि क नहीं हैं .	ఎందుకంటే , ప తర ాల పర కా రం టె ఇం క కి మీరు య జ మా ని కా ద ట .
सब जानते हैं कि यहाँ सब कुछ तुमने सं भा ला हुआ है .	సం సథ ను నిజంగా న డి పి సతు నన ది నువ వ ని అంద రికీ తెలుసు .
हम सिर फ माँ ग की पर वाह करते हैं . माँ ग ही रा जा है .	మన కి కా వల సింది కూడా డి మా ండ ఉండ ట మే కదా . అదే ముఖ యం .
- ठीक है , मैंने तुमहारी बात सुन ली . - नहीं . पक का ?	- సరే , నీ ఉద దేశం నాకు అరథ మె ంది . - బాగా అరథ మె ందా ?
पलीज , मेरा नाम टा य है . मि सट र व ॉर नर मेरे डै ड थे .	దయచేసి టె అని పి ల వ ండి . మి సట ర వా ర న ర అంటే మా నానన .
त ब उसने छो टे - छो टे ट रे ड श ो की जि म मे दा री मुझे दी .	చినన చినన ట రే డ ష ో ల బా ధ యత అతను నా కే అ పప గి ంచే శా డు .
" परे ड " के पास दो करो ड से भी जयादा सब स कर ा इ बर हैं .	" పరే డ " కి స బ స కర యి బర స రెండు కో ట లకు పె గా ఉననా రు .
वह बात करते नहीं थ क ता , अपनी उस र ै म के बारे में .	ఎపపుడూ దాని గురి ంచే చె ప తు ంటా డు , అదే ద ో రా మ అని .
जरूर , ऐसा कुछ नहीं जिस का ह ल हम नहीं ढूँढ सकते .	అదే ంట ో మనం మాటలాడు కొ ని పరి ష కరి ంచుకో వచచు లె ండి .
और जयादा सा व धा नी बर तने की गु जा रि श कर रहे हैं .	వి డు ద ల చేసే ట పపుడు , బాగా చూ సు కొ ని చేయ మ ంటుననా రు .
जानते हैं , अगर आप अपना खुद का ज हा ज भी बना ल ें ,	మన స ొ ంత ంగా మన సా మ రా జ యా నని ని ర మి ంచు కుననా కూడా ,
बिलकुल . तुम चाहते हो मैं यू के में सब कुछ सही कर द ूँ ? यही मेरी श रत है . यू के मैं सं भा ल ूँगी .	నిజంగా నే అ ంటుననా . యూ కే పని చూడ మ ంటుననా వు కదా ? అ వే నా ని బం ధన లు . యూ కే అంతా నా ఆ ధ ీ నం లో ఉంటుంది .
- हा य . - मुझे अ फ सो स है तुमहारे पिता नहीं रहे .	- హాయ . - మీకు జరిగి న న ష టా నికి చి ం తి సతుననాను .
लेकिन अ मे रि का की पहले न ं बर की सबसे अचछी चीज ?	కానీ మొద టి సథ ా నం లో ఉనన గొ పప విష య మే ంట ో తెలుసా ?
बहुत - बहुत शुकरिया . कोई तुमहारा पसंद ी दा है ?	చాలా చాలా థ యా ంక స . మీకు ఏ ది న చచి ందో చెపప ండి .
- रुको . तुमहारा भ ड की ला या मेरा ? - तुमहारा .	- ఒకక ని మి ష ం . నీ త ళ ు కు బె ళ ు కా , నా దా ? - నీ దే .
- मैं पहले ही दो बच च ों की माँ हूँ . - रुको .	- ఇ పపటి కే నేను ఇ దద రికి అమమ గా ఉననా . - ఆ గా గు .
- किसी भी समय जाने वाले हों गे . - हे , बाहर .	- కను క ఏ కష ణ ంలో అయి నా వెళల వచచు . - బయట కె ళళు .
" बंद हो गया है . " यह तो क माल है . - लि मि टे ड ए डि शन सुन कर लोग हमेशा का य ल हो जा ते हैं .	- " ని లి పి వే శా ం . " సూ పర ఐ డి యా అది . - పరి మి తంగా వి డు ద ల చేశా ం అని అంటే , జ నా లు ఎ గ బ డ తా రు .
और उनहें बंद कर के स ंग रा ह को ं की दी वा न गी को	బ ొ మమ సే కర త లలో ఆ స కతి ని ఎలా ని య ంత రి సతుననా మో ,
कयोंकि मैं तुमहारे बि ना यह नहीं कर पा ऊँ गा .	ఎందుకంటే , నువవు లే కుండా ఇది నేను చేయ లేను .
बी च में बोल ने के लिए माफ करना , पर " परे ड " वा लों को पर ो फा इ ल के बारे में ज वा ब चाहिए .	మ ధయ లో ద ూ రు తు నన ందుకు మన ని ంచాలి , కానీ పర ొ ఫ ె ల గురించి " పరే డ " వాళలు స ప ంద న అ డు గు తుననా రు .
तुमहारी नौ करी गई , तुमने सुना ? तुमहें कुछ नहीं मिले गा ! तुमहें कुछ नहीं मिले गा , रॉ बी !	నినను పని లో ంచి తీ సే సతుననా , వి న బ డి ందా ? నీకు ఏమీ ద కక దు ! చి ల లి గ వ వ కూడా ద కక దు , రా బీ !
माफ करना , उनहोंने एक सट ें शन उ ठा लिया होगा .	సా రీ , అమమ ఎ కస టె న షన ఫోన ని ఎ త తి ఉంటుంది .
त ब तक याद रख ना , मुझे तुम पर बहुत ना ज है .	కానీ మి మమ లని చూ సతే నాకు చాలా గర వ ంగా ఉంది .
- तुम एक ही और त को डे ट करते थे ? - नहीं .	- మీరు ఒక ే మ హి ళ తో డే టి ంగ చేశా రా ? - లేదు .
फिर तो मुझे उससे थोडा छो टा बना ना पडे गा .	అయితే , నేను చినన బ ొ మమ లు కూడా చేయ ాల నన మాట .
बहुत उ त सा हि त हूँ , वह भी आ म ने - साम ने . वाह .	టె వా ర న ర ని నే రు గా కలు సు కో వ డ మ ంటే మాటలా !
आप उस पर भ रो सा करते रह ना चाहते हैं . . .	అతని పె న మమ కం మనం కొ న సా గి సత ూ నే ఉంటా ం . . .
जयादा तर वे ब पे ज बस उ बा ऊ प ढ ा ई - लि खा ई की चीज ों और फोन नि र दे शि का ओ ं से भ रे हुए हैं ,	చాలా వర కు వె బ పే జీ లలో బో రి ంగ గా ఉండే అ కా డ మి క విష య ాలు , ఫోన డె రె క ట రీ లే ఉంటా యి ,
शुकरिया . कया आप कुछ आ र डर करना चा हें गी ?	థ యా ంక యూ . మీకు ఏం బ ొ మమ లు కా వాల ో చె ప తా రా ?
मुझे नहीं पता परिवार में कैसे रह ते हैं .	కుటుం బా నని ఎలా చూ సు కో వాల ో నాకు తె లీ దు .
उसे डि गर के बी नी नर स री से सु र ंग के ज रि ए बाहर आ ने के बारे में इ शा रा करना है .	బీ నీ న ర స రీ డి గ గర బ ొ మమ స ొ రం గం త వ వు కు ంట ూ బయట కు వెళలి పో తో ందని అది ఒక కల ూ ఇవ వాలి .
एक . दोनों के लिए एक - एक . हे भगवान . एक .	ఒక ట ే . త లా ఒకటి తీసు కో ండి . బా బో య . ఒక ట ే .
मुझे तुमहें सु बह होने तक पयार करने दो	నాకు ఊ పి రి ఉనన ంత వర కు నినను పరే మి సతాను
तुमने बी नी ज वाले टर क की दु र घ ट ना देख ी ?	బీ నీ ల టర కకు పర మా ద ఘ ట న గురించి వి ననా వా ?
तुम एक बहुत बडी गल ती कर रही हो , रॉ बी .	నువవు చాలా పెదద త పపు చేసతుననా వు , రా బీ .
पता है मुझे ए ह सा स हुआ कि दि क कत कया थी .	సమ సయ ఎకకడ ఉ ందో నేను గర హి ంచా ను తెలుసా ?
- सक ॉ च . हाँ . - मुझे दो . ओ ह , हाँ , हाँ .	- స కా చ . వా వ . - నాకు కూడా . వా వ , సూ పర .
फर ै ं क ने स ंग रह ण ी य बी नी ज की एक सू ची भी निका ली थी , जिस से दी वा न गी और बढ गई .	ఫ రా ంక ఒక చె క లి సట ని కూడా రూ పొ ంది ంచా డు , దాని తో పి చచి ప ీ కస కి వెళలి పోయింది .
{ \ an8 } बच चे त स वी र देख कर बहुत खुश हैं .	{ \ a n 8 } పిలల ల కి ఫో టో చాలా బాగా న చచి ంది .
हाँ . हमने बताया कि हम कुछ उ त पा द ों को सी मि त अ व धि यों के लिए बा जार में ला कर	హా . బ ొ మమ లని పరి మి తంగా వి డు ద ల చే సత ూ , ఇంకా వే గ ంగా నే వాటి ఉ త ప త తి ని లి పి వే సత ూ ,
त ब भी आपको उसे ल ु टे र ों से बचा ना होगा .	దొ ంగ ల నుండి దానని మన మే కా పా డు కో వాలి .
उ दा हर ण के त ौ र पर : उसकी डि जा इन टी म .	ఉ దా హ రణ గా , అతని డి జె న టీ మ ని చూడ ండి .
{ \ an8 } ग ं भी र नि ष कर ि य ता , बढ ती मह ँ गा ई	{ \ a n 8 } దర వ యో ల బ ణం ఆ కా శా నని అ ంటు తోంది ,
और यह बात कभी मत भ ूल ना कि तुमहारा भ वि ष य तुमहारे खुद के हाथ ों में है .	ఇం కో విషయం ఎ పపటి కీ మర చి పో వదదు , మీ భ విష యత తు ఎలా ఉండ ాలో మీ చే తు లలో ఉంది .
ये उसके लिए सब को लो भी बना रहे हैं .	వీ ళ లు అంద రి లో అత యా శ ను పె ంచు తుననా రు .
- हाँ , सच में . - पता है . सुन लिया .	- నిజంగా నే అ ంటుననా . - హా , అరథ మె ంది .
मेरे उ त पा द अ मे रि की लोगों के लिए , अ मे रि की लोग ही बना ते हैं , बात खतम .	నా ఉ త ప త తు లని అ మె రి కా వాళలు చేసతుననా రు , అ మె రి కా కో స మే చేసతుననా రు , అంతే .
उसके माँ - बा प के दिल ों के ह जार ों छो टे - छो टे ट ु क डे करते हुए देख ता र हूँ .	వే యి ము కక లను చేసే కూ తు రికి సా య పడ టా నికి నేను రో జ ంతా ఖ ా ళ ీ గా ఏం లేను .
हाँ . वे जान ना चाहते हैं कि हम अ ग ले म ही ने कि तने न ए म ॉ ड ल ला रहे हैं ?	అవును . వచ చే నె ల కొతత మో డ ళ లను ఎ నని ంటి ని పరి చ యం చేసతా మో చెపప మ ంటుననా రు .
मि से ज व ॉर नर . हम इं त जार कर रहे हैं .	మి సె స వా ర న ర . మేము ఎ దు రు చూ సతుననా ం .
आई - 9 5 पर त ब घ ंट ों टर ै फि क रु का रहा	బీ నీ బ ే బీ ల లో డు తో వెళ లే ఒక టర కకు కు
आ ने के लिए इ तने त या ग कि ए थे , ज हाँ और त ें जो चा हें , वह कर सकती हैं ?	మ హి ళ లు ఏ మెనా చేసే వీ లు కల పి ంచే దే శా నికి వచచా క , నువవు ఇలా చే సతే ఎలా ?
लेकिन वह क माल का आ इ ड िया है . मैं बस . . . मैं उसे यह नहीं बता ने वाली .	కానీ అది చాలా గొ పప ఆలో చ న . కానీ . . . నేను ఆ విషయం అతనికి చెపప ను లే .
तुमने वह ले ख प ढ ा जिस में लि खा है यह एक बु लब ु ला है जो जलदी फ ू ट जाएगा ?	ఇది గ ాలి బు డ గ లా ంటి దని , ఎపపుడ ెనా పే ల వచచ ని ఆ ర టి కల వచచి ంది , చూశా వా ?
और अ मे रि का आ म आद मि यों का देश है .	అ మె రి కా అంటే స నన కా రు వయ క తు లే కదా .
ओ ह , हाँ . बहुत वि चार - वि मर श कर के .	అవును . చాలా సే పు చ ర చి ంచిన తర వాత .
उ त पा द ों के ज रि ए हम और हमारे वि तर क सा झ े दार मो टे पैसे क मा ते हैं .	మన కి , మన పం పి ణ ీ భా గ స వా ము లకు ఎకకువ సం పా ద న వ సతు ందని కూడా చ ర చి ంచా ం .
मेरा मतलब है , इस बात को तुमसे बेह तर कोई नहीं जान ता . और मुझसे .	అది నీ క ననా ఎవ రికి బాగా తెలుసు . అలాగే నాకు కూడా అది బాగా తెలుసు .
