और फिर आ ख िर कार उसे उ पा य सू झ ा .	చి వ రికి ఒక పరి ష కా రం కని పెటట ా డు .
सब ल टर न वे स गे ट , तुमहारी रू म मे ट .	ఆ ఫీ సర వె స గే ట , మీ రూ మ మే ట ని .
वह कया होता है ?	అంటే అది ఏంటి ?
जब मेरा विमान मार गि रा या गया था , त ब हम दो - एक से आगे थे .	నా విమా నం నే ల కూ లే సమ యా నికి మేము రెండు , ఒకటి ఆ ధి క యం లో ఉననా ం .
कै प ट न कर ॉ सब ी .	కె ప టె న క రో స బీ .
आज रात को इस पूरी दु निया में	ఈ రాతరి మొ తత ం పర ప ంచ ం అంత టా
हम में से कोई अ के ला नहीं था .	మన లో ఎవ రం ఒ ంట రి వాళల ం కా ము .
और म ूल रू प से , अ ंत में मेरे पास न सि क के थे और न ही ब ू ट .	దాని తో , నేను క వా ర టర లు , బ ూ ట లూ కూడా లే కుండా మి గి లా ను .
- मुझे बेहद खे द है . - इसलिए उनहोंने मुझे यहाँ भे ज दिया .	- చాలా సా రీ . - అందు కే వాళలు ననను ఇ కకడికి పం పి ంచా రు .
अब यह रहे तुमहारे नि र देश .	ఇపపుడు మీకు ఇ వే మా ఆ దే శ ాలు .
और मैं उन में से एक नहीं था . मैं ठीक हूँ .	వాళ లలో నేను లేను . నేను బాగా నే ఉననా ను .
मैं चि ट ठ िया ँ लि ख ने में काफी बु री हूँ .	నేను ఉ తత ర ాలు రా య డం లో చాలా ఘ ో ర ంగా ఉంటా ను .
इसलिए , मुझे तुमहारे गर ु प , तुमहारे सक वा डर न और तुमहारे विमान का सत या प न चाहिए	కాబటటి , నాకు మీ గర ూ ప వె రి ఫి కే షన కావాలి , మీ స క వా డ ర న ఇంకా మీ విమా నం వి వర ాలు ఇవ వ ండి
डॉ क टर ह यू सट न ?	డా క టర హ ూ సట న ?
ए टी ए स हमें अपने ज ना ना नाम ों को छ ु पा ने के लिए पर ो त सा हि त करती है , इसलिए ए . ए म . वे स गे ट .	బ రి టీ ష ఆ ర మీ మ హి ళ ా వి భా గ ంలో మా ఆ డ వారి పే ర లను గో ప య ంగా ఉ ంచు తా రు , అందు కే నా పేరు ఎ . ఎ ం . వె స గే ట .
मुझे यह भी पता है कि तुमहारा जन म मै नि टो व ॉ क , वि सक ॉ न सि न में हुआ था .	మీరు వి స కా న సిన పరా ంత ంలో ని మా ని టో వ ో క లో పు టట ా రని కూడా తెలుసు .
ज हाँ तक मैंने सुना है , बे शक नहीं हो .	నేను వి నన ంత వర కూ , ఖ చచితంగా పె ళ లి కాల ేదు .
द न यू य ॉर क टा इ मस ए ट थ ए यर फो र स ने ब रे मे न को त बा ह किया	న యూ యా ర క టె మ స ఎ యి త ఎ యి ర ఫో ర స దా డి లో బ రె మన ధ వం సం
दर अस ल , यह तुमहारे सी ओ के हाथ ों में था जब उनहोंने तुमहें यहाँ भे जा था .	నిజంగా , ఆ విష యా నని ని ర ధా రి ంచ వల సింది నినను ఇ కకడికి పం పి న మీ క మా ండి ంగ ఆ ఫీ సరే .
या गरे ट चार टर ऑ फ फ री ड मस ने इस ी की नी ं व रख ी थी .	లేదా గరే ట చా ర టర ఆ ఫ ఫ రీ డ మ స అ ం దు కు పు నా దు లు వే శా యి .
आप ने कहा था कि स मा यो जन करने में ए का ध दिन लग ते हैं .	అ ల వా టు పడ టా నికి ఒకటి రెండు పడు తుంది అ ననా రు కదా .
आ ँ ख पर ल गे की च ड के नाम .	ఇది గో మీ క ళ లలో మ టటి ఉంది .
हम बस सं यो ग से मिले थे .	మేము ఒక చ ో ట కలి శా ము అంతే .
वह तुमहारा दोसत था , है न ?	అతను మీ స నే హి తు డు , కదా ?
मुझे तुमहें बता ते हुए खे द हो रहा है कि तुम काफी मु सी ब त में हो .	మీరు ఒక ర క మెన ఇ ర కా టం లో ఉననా రని చెపప డానికి వి చా రి సతుననాను .
हम यह फिर से नहीं सुन ना चाहते , इसलिए बोल ना बंद कयों नहीं करते ?	మాకు మ ళ లీ వి నా లని లేదు , కాబటటి ఇం క ఆ విషయం వది లే య చచు కదా ?
पी . ए स . ब ब ल स को मेरा ' न मस ते ' कह ना !	గ మని క : బ బు ల స కి నా తర పు న ' హాయ ' చెపపు !
इसलिए , स पता हा ंत की छ ु ट टी पर जाने से पहले , मैं उनहें भा ष ण नहीं द ूँगा .	కాబటటి , మా పిలల లని వీ కె ండ వి హా రాల కి అను మ తి ంచిన పపుడు , వాళల కి లె క చ రలు ఇవ వ ను .
सब क ला इ यों का क माल होता है , लड के .	అద ంతా మ ణ ి క టటు లో నే ఉంటుంది , పిలల వా డా .
इस य ु द ध में किसी के भी मर ने का के व ल यही कार ण है .	ఈ యు దధ ంలో ఎవర ెనా చని పో వ డానికి అద ొ కక ట ే కా రణ ం .
ज ंग का . . .	ఆ యు దధ ం . . .
ब ब ल स के नाम .	బ బు ల స కోసం .
कया वह फिर से कहा निया ँ सुना रहा है ?	ఇ తను మీకు మ ళ లీ క థ లు చెబు తుననా డా ?
- " सब ल टर न . " - सब ल टर न स .	- " ఆ ఫీ సర . " - ఆ ఫీ సర లు .
- हमें को ष ा ध य कष को इस की शि का य त कर नी चाहिए . - अगर तुमहें परे शा नी नहीं है , तो मुझे भी नहीं है .	- మనం ఈ విష యా నని మే నే జ రు కి రి పో ర ట చేయ ాలి . - కానీ , మీకు ఇ బబ ంది లే కపో తే నాకు ఫ ర వాల ేదు .
कया तुम वर लड सी री ज का न ती जा जान ना चा हो गे ?	పర ప ంచ సి రీ స ఫ లి తం తెలుసు కో వాలి అనుకుంటుననా రా ?
पर मैं चा हूँ गा कि तुम भी मुझे कुछ चीज ें बता ओ .	కానీ మీరు కూడా నాకు అ నని వి వర ాల ూ చెపప ాలి .
पर अ म री की पु रु ष वर ग की पर वाह कि ए बि ना द ृ ढ रह ते हैं .	కానీ అ మె రిక న మ గ వారు ఆ విషయం లో వర గ వె రు ధయ ాలని ప టటి ంచుకో రు .
- सु पर भा त . हैलो . - दे वि यों . मै ड म .	- మార ని ంగ . హ లో . - లే డీ స . మే డ మ .
हम कम काम ो त ते जि त हो ते हैं , हमें कम वे त न मिल ता है और हम आ इ जे न हा वर के नीचे काम कर रहे हैं .	మేము త కకువ శ ృ ంగా రం చేసతా ం , త కకువ జీ తం తీసు కొ ంటా ం , ఇంకా ఐ సె న హ ో వర సా రథ యం లో ఉననా ం .
