म ं जु .	మ ం జు .
म ं जु .	మ ం జు .
उस रात म ं जु ने दो लोगों की जान ले ली	ఆ రాతరి మ ం జు ఇ దద రు వయ క తు లను చం పి ంది .
म ं जु .	మ ం జు .
म ं जु के श री र को त या ग दे .	మ ం జు శ రీ రా నని వది లే య ండి .
" अ व ला ं चि त हो "	" అవ లా ంచి త హ ో "
प हूँ च ते है कहा नी की ज ड तक .	ఈ క థ మూ లా నని తెలుసు కు ందా ం .
कि च कं डी इस के अंदर है तो	కి చ క ండి ఇంకా లో ప ల ఉ ంటే ,
चि कु .	చి కు .
सा ला सु पर ही रो मान ता है तुम को .	మీరు హ ీ రో అని అతను భా వి సతా డు .
पर चि कु तो अचछा बे टा है ना .	కానీ చి కు నీకు మంచి కొ డు కు .
श ों कू .	ష ో ం కు .
ठीक .	సరే .
" प ृ थ वी वि शु द ध , ते ज स वि शु द ध "	" ప ృ థ వీ వి శ ు దధ , తే జ స వి శ ు దధ "
" आ का श आ दो ष , पर लो क आ दो ष . "	" ఆ కా ష ఆ డ ో ష , పర లో క ఆ డ ో ష . "
" अ त त जा ति पे त प जा ति . "	" అ టట జా తి పే త ప జా తి . "
" अ त त जा ति पे त प जा ति . "	" అ టట జా తి పే త ప జా తి . "
" अ त त जा ति पे त प जा ति . "	" అ టట జా తి పే త ప జా తి . "
" कु रु कु रु ओ म फ ट . "	" కు రు కు రు ఓ ం ఫ ట . "
नहीं . . .	లేదు . . .
म म मी जै सी दि ख ती थी .	ఆమె మమ మీ లా గా ఉంది .
ह री !	హ రి !
मै ड म . . .	మే డ మ . . .
पता है कि तना कर जा है बि चा री के सर पे .	ఆమె కు ఎంత డబబు అ పపు ఉ ందో మీకు తెలుసా ?
" जल पी प ली , कु रु क मु ं दि . . . "	" జ ల ప ీ ప లి , కు రు క ము ండి . . . "
- और अ चा न क हमें ये भा व आ य ी - - - सा फ सा फ बो लो की इ रा दा कया है ?	- అ కస మా త తు గా , నాకు ఒక భా వ న వచచి ంది - - - ఇ ందు లో మీ కో ణం ఏమి టి ?
अरे हम तो जग त परे मी है .	నేను పర ప ంచ పరే మి కు డి ని .
कहाँ ?	ఎకకడ ?
चि कु .	చి కు .
चि कु .	చి కు .
" ग ू ंग ग ू ग हि ंग गर ि ंग . . . "	" గ ూ ంగ గ ూ గ హి ంగ గ రి ంగ . . . "
हाँ . . .	సరే . . .
" आ ंग . . . "	" ఆ ంగ . . . "
क न ु . क न ु . . .	కను . కను . . .
ह री ! किसी काम के नहीं हो तुम .	హ రి , మీరు దే ని కీ మంచిది కాదు .
फिर से कयों - -	ఎకకడ ఉననా వు - -
चि कु बात सुनो हमारी .	చి కు , నా మాట వి న ండి .
बा बा ! बा बा ने कया किया सर ?	మా నానన గా రు ఏం చే సా రు సా ర ?
बु री आ त मा की न जर है मुझ पर .	నా వెన క కొ ంత దు ష ట శ కతి ఉంది .
चि कु .	చి కు .
हम अपनी इं सा नि य त को मर ने नहीं द ेंगे . हम मा या जी को सच बता ने वापस जा रहे है .	నేను నా మా న వ త వా నని చా వ ని వ వ ను . నేను మా య కు నిజ ం చెపప డానికి తిరిగి వెళ తుననాను .
हा ं ह रा म खो र है हम .	అవును , నేను బా స * * *
मा या , ऐसा होता है , ठीक है .	మా య , షి * * జరుగు తుంది , సరే .
मै ड म . . .	మే డ మ . . .
ति त लिया . . .	తి త లీ యా . . .
गो ली मत चला ना सर बच ची को लग सकती है .	ష ూ ట చేయ వదదు . మీరు పిలల వాడి కి త గల చచు .
बच ची ? कौन सी बच ची बे ?	పిలల వా డా ? ఏ పిలల వాడు ?
भ ू . . .	ద ె . . .
चि कु !	చి కు !
अरे वि न ो द ल ता .	వి నో ద , ల త . . .
बा बा ये हो कया रहा है ?	ఏమి జరుగు తోంది , నా ననా ?
चि कु !	చి కు !
सच है भा ई सच है .	ఇది నిజ ం , సో ద రా .
अपनी आ ं खो से देख कर आ रहे है .	నేను దాని ని నా క ళ ల తో చూశా ను .
झ ू ठ पर झ ू ठ .	మర ొ క అబ దధ ం .
नहीं मेरे ला ल .	లేదు నా బి డ డా ,
चि कु .	చి కు .
चि ल ला ओ मत .	నో రు ము య యి .
नहीं . . .	లేదు . . .
चि कु बा बा की वि ध ी फिर से करो .	త ండ రి కర మ కు పు న రా వ ృ తం చేయ ండి .
ना री शक ति .	సత రీ శ కతి .
" कर ंग कर ि ंग कर ु ंग अ त जा ग रा अ त भा जा ग रा "	" క రా ంగ కరి ంగ క రు ంగ అ తా జా గర ఆ త భా జా గర "
ति त लिया .	తి త లి యా .
ति त लिया .	తి త లి యా .
ति त लिया .	తి త లి యా .
चि कु !	చి కు !
- चि . . . - र ों जी .	- చి . . . - రో ం జీ .
कि चु ह ट . . .	కి చచు వెళళ ు .
चि कु !	చి కు !
चि कु !	చి కు !
" मु जा ति य ु ग च ति "	" ము జా తి యు గ చ టి "
" ओ म लो म लो म "	" ఓ ం లో మ లో మ "
" दे वे शे "	" దే వే సే "
ति त लिया .	తి త లి యా .
चि कु ग म छ ा .	చి కు , ట వల .
व हा ं पे खि ड की है .	అకకడ కి టి కీ ఉంది .
क न ु .	కను .
मै ड म कि च कं डी .	మే డ మ కి చ క ండి .
वि भ ू ती अभी कि च कं डी है .	వి భ ూ తి ఇపపుడు కి చ క ండి .
बा बा कि च कं डी !	బా బా కి చ క ండి .
भ ै या रुको .	ఆ గ ండి . . .
भ ै या हमारी बात सुनो !	నా మాట వి న ండి సో ద రా .
ति त लिया !	తి త లీ యా !
अ म मा .	తల లి .
मैं तुमहारे लिए वापस आ ऊँ गी .	నేను మీ కోసం తిరిగి వ సతాను .
ति त ली .	తి త లీ .
ति त ली .	తి త లీ .
ति त ली .	తి త లీ .
ति त लिया !	తి త లీ యా !
- ति त लिया ! - ति त लिया !	- తి త లీ యా ! - తి త లీ యా !
ति त लिया !	తి త లీ యా !
ति त लिया !	తి త లీ యా !
ति त लिया !	తి త లీ యా !
ति त लिया !	తి త లీ యా !
- ति त लिया ! - ति त लिया !	- తి త లీ యా ! - తి త లీ యా !
ति त लिया !	తి త లీ యా !
- ति त लिया ! - ति त लिया !	- తి త లీ యా ! - తి త లీ యా !
अ म मा !	అమమా .
अ म मा !	అమమా .
अ म मा .	అమమా .
ति त लिया !	తి త లీ యా !
भ ूत पुलिस !	భ ూ త పోలీ స !
♪ इ शक मेरा जान ले वा ♪	♪ నా పరే మ పర మా ద క రం ♪
♪ इस मो ह ब ब त में तो मजा भी है स जा भी है ♪	♪ పరే మ ఆ న ంద ం మరి యు బా ధ తో ని ండి పోయింది . ♪
भे ड िया मान व ?	తో డే లు మని షి
मुझे वि श वास नहीं हो रहा . यो ग अ भ या स की व ज ह से आप का बु ढ ा पा तो न जर ही नहीं आ ता .	మీరు ఒకక రోజు కూడా పెదద వారు అయి న టలు నేను న మమ లే కపో తుననాను , యో గా కు ధనయవాదాలు
और तुम लोगों के भ ो ले प न का फा य दा उ ठा ना इन से अचछा कोई नहीं जान सकता .	ఇంకా మీ అ మా య క త వా నని స ద వి ని యో గం చేసు కో వాల ని ఎవ రికి ఎలా తెలు సతుంది .
बी च रात को घ ने ज ंग ल में किसी जान वर ने नि गल लिया . . .	ఏద ెనా క రూ ర జ ం తు వు ల ద వా రా మన పె దా డి జరిగి తే ఏ మ వు తుంది .
- चु प र हो ह री मैं फोन के उ पर ह ू ं . - ये रि अ ल कि च कं डी है	- ష ట అ ప , హ రి . నేను ఫోన లో ఉననా ను . - మే డ మ నిజ మెన కి చ క ండి .
अब कि च कं डी को खतम करने के बाद ही आपको श कल दिखा ए ं गे .	నేను కి చ క ండి ని వది లి ంచిన తర వాత నే నా ముఖ ం చూ పి సతాను .
पू रे गा ं व के साम ने ब करी की मा ंग में सि ंद ू र भर वा या .	మొ తత ం గ రా మ ం ముందు అతను ననను ఒక మే క తో వి వా హ ం చేశా డు .
माफ करना बा बा , मैंने वही किया जो मै ड म ने कहा था .	కషమి ంచండి బా బా , నేను మే డ మ చెపపి న ది మా తర మే చే సా ను .
अ ग ले एक ह फ ते में मुझे इस सट े ट की से ल फा यन ल चाहिए .	నేను ఈ ఎ సట ే ట ను ఒక వా రం లో వి కర యి ంచ ాలను కుంటుననా ను .
मै ड म कि च कं डी . आप कया कह रही है मुझे नहीं मा लू म .	మే డ మ కి చ క ండి , మీరు ఏమి చెబు తుననా రో నాకు తెలియదు .
मैं ह री क ुम ा र . पू रे सि ला वर सट े ट का जन र ल मै ने जर .	నే నే హ రి కు మార . సి లా వర ఎ సట ే ట య ొ కక జ న ర ల మే నే జర .
बा बा गु गल मै प है कया रा सता दिखा ओ रा सता दिखा ओ .	మన నానన మా రగ ం చూ పి ంచ డానికి గ ూ గు ల మ యా ప స కాదు .
दो चार म हि ने में बाहर हो जाए ंग में माफ कर दो .	మేము రెండు నె లల లో వి డు ద ల అవు తా ము కషమి ంచండి .
अरे ट ु च की ! इ तनी रात को य हा ं कया कर रही हो ?	స వీ టీ , నువవు ఈ సమయం లో ఇకకడ ఏమి చేసతుననా రు ?
कोई च मत का री श बद को श नहीं मिल ने वाली तुम को .	కొనని మా యా ని ఘ ంటు వు మీద మీరు పొ ర పా టు పడ రు .
हम के व ल ए सी ट ै क सी में स फर करते है बा लि के .	నేను A C టా క సీ లలో మా తర మే పర యా ణ ి సతాను , తల లీ ,
♪ अरे ति त ली तुम किस दि शा में जा रहे हो ? ♪	♪ ఓహ సీ తా కో క చి లు క మీరు ఏ ది కకు కు వెళ తా రు ♪
1 9 4 2 में मेरे दा दा जी ने ये जगह ख री दी थी .	మా తా త 1 9 4 2 లో ఈ సథ లా నని కొ ను గో లు చే సా రు ,
- हा ं हा ं चलो . - इ ध र उ ध र मत देख साम ने देख .	- అవును . . . - చు టట ూ చూడ వదదు . ము ందుకు చూడు .
ता ंत रि क अ सो श िए शन में शि का य त कर ू ं गा ते री .	తా ంత రిక సం ఘ ం దీ ని గురించి వి ని వు ంటా రు .
कोई ऐसा है जो उस समय था जब बा बा आ ये थे ?	వీ రి లో ఎవర ెనా మా త ండ రి ఉనన పపుడు వు ననా రా ?
सा ला इस मन ह ू स जगह आ ना ही नहीं चाहिए था .	నేను ఎపపుడూ ఈ హేయ మెన పర దే శా నికి రా కూడ దు .
ध र म शा ला के पास हमारे चा य के बा गा न . . .	మాకు ధ ర మ శ ాల దగగర టీ ఎ సట ే టలు ఉననా యి . . .
मेरा नाम च िर ों जी और हमारे भ ै या वि भ ू ती .	నే నే చి రం జీ , మరి యు నా సో ద రు డు వి భ ూ తి .
मा लि क ने पहले ही चे ता व नी दिया था . . .	య జ మా ని అ పపటి కే మమ మ లని హె చచ రి ంచా రు . . .
सो चा था आज रात ना गि न साथ में देख ेंगे .	మనం కలి సి నా గి నను చూ ద దా మని అను కుననాను .
तो य हीं बात 2 5 साल पहले बोल दि ये हो ते	నువవు 2 5 సం వ త సర ాల కరి తం ఇలా చెపపి ఉ ంటే ,
और ल ं च तक य हा ं से निका ल दि ये जाए ं गे .	మరి యు భ ో జ న సమ యా నికి ముందు త ొ ల గి ంచండి .
- जलदी हमारे पैसे दे दो वर ना - - - वर ना ?	- త ొ ంద ర గా నా డబబు చె ల లి ంచండి - - లే ద ంటే ?
- प ट टी थी बा बा जी . - प ट टी वाली देख ी थी .	- ఖ చచితంగా ఇది . - చా ర ల తో క పప బ డి ఉంది .
सी ध े सी ध े क हो ना तुम फ ु स िया ग ये हो .	నువవు భ య పడు తుననా వ ని ఎందుకు ఒ పపు కో వు ?
लेकिन जू म पर ऐसा वय क ति ग त स पर श कहा ं .	మీరు జ ూ మ లో వయకతి గ త స పర శ ని పొ ంద లే రు .
तो तुमने अपने भा ई के साथ कया किया ?	మరి యు మీరు మీ సో ద రు డి తో ఏమి చే సా రు ?
फिर ह री कि च कं डी बन के गा ं व वा लों को - -	అ పపుడు హ రి గ రా మ సతు లను భ య పెటట వచచు - -
म ू ंग फ ली छोड ो भा व ना पे ध यान दो बे .	భా వ ో ద వే గ ాల పె ద ృ ష టి పెటట ండి , అవు నా ?
चलो , चु डै ल व ु डै ल को बाहर फ ें क दो .	ర ండి , బి చ ఆ త మ ని బయట కు వి సి రే య ండి .
बस हमा रा इस ते माल कि ये हो तुम . . .	ననను కే వల ం ఉ ప యో గి ంచు కుననా రు అంతే
- अ बे हमें कया हो रहा है ? - वो . . .	- నాకు ఏమి జరుగు తోంది ? - నేను . . .
- वापस करो . - आज पता कर ही ले ते है	- తిరిగి చ చె య . - మన ము తెలుసు కు ందా ం
सट े शन का रा सता माल ुम है तुमहें ?	సట ే షన కు ఎలా వెళల ాలో మీకు తెలుసా ?
तो हम दो भा ई आप दो बह नों की र कष ा के लिए य हीं अंदर सो जा ते है ?	అ పపుడు మి మమ లని ర కష ి ంచ డానికి మే మి దద రం కూడా ఇకకడ ే పడు కుంటా ము .
और झ ू ठ े , म क कार , नि र ल ज , नी च , नि कम मे पा ख ं डी आ वा रा ठ र की . . . .	మరి యు అబ దధ ాల కో రు , త కకువ జీవి తం , ప నికి రా ని , మో స గా డు , వ కర బు దధ ి .
हम भा ं डा फो ड ते नहीं जो ड ते है .	మేము కొతత పరా రం భ ాలను న మ ము తా ము .
- जयादा समय नहीं लगा ना . - नहीं .	- ఎకకువ సమయం తీసు కో క ండి . - లేదు .
कि च कं डी अब मा या जी के अंदर है .	కి చ క ండి ఇపపుడు మా య లో ప ల ఉంది .
" पर ै म परि म पर ू म ड ू म ड ू म फ ट फ ट "	" పరా మ పరి మ పర మ డ ూ మ డ ూ మ ఫ ట ఫ ట "
एक दूस रे के हाथ पक ड के जाना .	ఒక రి చే తి ని మర ొ క రు ప టటు కో ండి .
मैं वा सत वि क सोच रही ह ू ं मा या .	నేను పరా క టి కల గా ఉననా ను , మా య .
कोई बात नहीं जी कोई बात नहीं .	ఆ ందో ళ న చె ంద వల సిన అవ సరం లేదు .
मै ड म जी वो अं ध े रा होने से पहले ना सब घर पहु ँच ना चाहते है .	చ ీ క టి పడ క ము ందే అంద రూ ఇ ళ లకు వెళళ ి పో వాల ని అనుకుంటుననా రు .
उसने मुझे व श में कर लिया तो ?	ఆమె ననను స వా ధ ీ నం చేసు కు ంటే ?
बा बा के वि ध ी अनु सा र ही होगा .	అది మన త ండ రి ప దధ తు ల పర కా రం .
मेरी गु ड डी को बचा लो बा बा .	దయచేసి నా కూ తు రని కా పా డ ండి .
उ लट बा बा ! बहुत अचछा वि कल प .	ఉ లల త బా బా ? చాలా ఉ తత మ ఎ ం పి క .
है कौन हमा रा इस दु निया में .	ఈ పర ప ంచ ంలో నాకు ఎవర ూ లే రు .
और ये काम पू रा करना ही हमारे लिए अस ली स वर ण प द क होगा .	మరి యు మా నిజ మెన బ ంగా రు ప త కం ఏ పని ని పూర తి చేసతా రు .
फ टी हुई सा डी पह नी हुई थी .	ఆమె చ ీ ర మొ తత ం ర యా గ లో ఉంది .
कष मा करना बा बा फिर से कल रात ध ो खा ध डी का काम किया .	మమ మ లని కషమి ంచు త ండ రీ . మేము ఒక రి ని మ ళ లీ మో సం చే సా ము .
माफ करना , बु रा मत मान ना .	కషమి ంచండి , ప టటి ంచుకో క ండి .
मेरे सट े ट में कि च कं डी है .	నా ఎ సట ే ట లో కి చ క ండి ఉంది .
हा ं आपके बा बा ने ही तो 2 7 साल पहले उसे भ गा या था .	మీ నానన ఒ కకడ ే 2 7 సం వ త సర ాల కరి తం ఆమె ను వెళల గొ టట ా రు .
- खेल रहे थे . - खेल रहे थे .	- ఆ డు తుననా రు - ఆ డు తుననా రు .
य हा ं घ ा स पर क सर त करेंगे .	ఈ ప చచి క లో వ యా యా మ ం చేయ ండి .
ये तो मा म ू ली कि च कं डी है .	మరి యు ఇది సా ధా రణ కి చ క ండి .
मेरे सट े ट में कि च कं डी है .	నా ఎ సట ే ట లో కి చ క ండి ఉంది .
- ह री . . . - सवा ग त है मै ड म .	- హ రి . . . - స వా గ తం , మే డ మ .
ये आ त मा बहुत शक ति शा ली है .	ఈ ఆ త మ చాలా పర మా ద కర మెన ది .
और तुम अपना चा य का जु न ून व हा ं भी पू रा कर सकती हो .	టీ ప ట ల మీ అ భి రు చి ని మీరు ఇ పపటి కీ అను సరి ంచ వచచు .
प वि तर जल छ ि ड का व करो बा बा	ప వి తర జ లా నని చ ల లు కో ండి .
दि मा ग की घ ं टी ब ज जाए गी .	మీ మన స సు చె ల రే గి పో తుంది .
न मस ते . उ लट बा बा ए ंड स न स .	హ లో . ఉ లల త బా బా అ ండ స నస .
" ग प प श ो धि त , प द म वि श ो धि त "	" గ బ ష ో ది త , పద మ విష ో ది త "
सा रा गा ं व ज मा हो रहा है	గ రా మ ం మొ తత ం సమా వే శ మె ంది ,
और तुम को देख के लगता नहीं है कि तुम ता ंत रि क हो .	మీరు తా ంత రి కు లు అని కూడా నాకు అనిపి ంచడం లేదు .
बहुत ड रा मे बा ज होती है .	వారు నిజ మెన డ రా మా రా ణ ి .
मेरी बह न ने ये बताया नहीं आपको हम दि वा लिया है .	నా సో ద రి మేము ది వ ాలా తీ సిన టలు మీకు చెపప లేదా ?
और ल ॉ न ग आ इ लै ंड आ इस टी .	మరి యు లా ంగ ఐ లా ండ ఐ స - టీ .
गि दद की न जर से स पो ला जयादा दे र बच नहीं सकता .	డే గ ఎంత ద ూ రం లో ఉనన పప టి కీ పా ము తపప ి ంచుకో లేదు .
" कर म कर ि म कर ु ंग हा हा "	" క రా మ కరి మ క రు ంగ హా హా "
और आपके कम रे में शु द धि कर ण म ं तर भी प ढ दिया है .	ఇంకా మీ గ ది లో శ ు దధ ీ క రణ మ ంత రం కూడా జ పి ంచా ను .
तुम मा या को ड रा ने के लिए घर पर कयों नहीं हो ?	మీరు ఇంటి వ దద ఎందుకు లే రు మా య భ య పె డు తో ందా ?
याद है ? जब हम छो टे थे	గుర తు ందా మన చినన పపుడు ,
" जी व परे त म ू र ते . . . "	" జీ వ పర ె ట మర ట ే . . . "
अ ग ला प न ना ये वाला . . .	ఇది . . . త దు పరి పే జీ .
आ स था के साथ क द म बढ ा ओ .	కొ ంత న మమ కం పె టటు కో ండి .
" अ त ह जा ग रह , अ त ह भा - - "	" అత తా జా గర , అత తా భా - - "
तो छ ल क प ट करो गे तो पुलिस तो आए गी ना भ ै या ?	మీరు పర జ లను మో సం చేసి ఇంకా ఏమి ఆ శి సతుననా రు ?
" जल शु द धि कु रू कु रू वा य ु शु द धि कु रू कु रू "	" జ ల శ ు దధ ి కు రు కు రు . వా యు శ ు దధ ి కు రు కు రు "
एक क मि नी अ कल को दूस री क मि नी अ कल से पर ण ा म .	వ ంద నా లు ఒక రి మో స ప ూ రి త మన స సు నుండి మర ొ కరి కి .
ध यान द ें बा बा जी . मेरी मै ड म ला ल ची नहीं है .	గుర తు ంచుకో ండి , బా బా , మా మే డం కి దు రా శ లేదు .
आप पहले एक काम कर ें सक ॉ ट लै ंड के तीन बि ज ने स क ला स टि क ट बु क कर वा ये .	ముందు గా , స కా ట లా ండ కోసం మూ డు బి జి నె స క లా స టి కక ె టలు బు క చేయ ండి .
ये क निका है मेरी बह न .	అది కని కా , నా సో ద రి .
- रू को ह री . - जी मै ड म .	- ఆ గు , హ రి . - సరే మే డం .
बा बा जी भा ष ण द ेंगे ना .	బా బా పర సం గం చేసతా రు .
ये बा बा हमारी मदद करने के लिए ही आ ये है .	ఈ బా బ ాలు మన కు స హా యం చేయ డానికి ఇకకడ ఉననా రు .
मेरा जैसा कोई बना ही नहीं सकता है ना जी ?	నా క ననా దానని ఎవర ూ బాగా చేయ లే రు . అవును కదా ?
तुम अभी भी नहीं समझ ी .	మీరు దానని పొ ంద లే రు .
मैं ध र म शा ला में ह ू ं .	నేను ధ ర మ శ ాల లో ఉననా ను .
कोई व हा ं नहीं जाए ं गा .	ఎవర ూ అ కకడికి వెళల రు .
शायद उसकी फ ु फी होगी .	బహు శా ఆమె అత త కా వచచు .
♪ ना है रि हा य ी त ौ बा ♪	♪ ఇం కొ క మా రగ ం లేదు ♪
♪ दिल नहीं जान ले गा ♪	♪ మీ హ ృ ద యం తెలియదు ♪
घ ब रा ओ मत बा बा जी को बता ओ कया देखा तुमने ?	భ య పడ వదదు , మీరు చూ సిన దానని బా బా తో చెపప ండి .
जब भी तुमहें फि ली ंग आ ती है द ौ रा पड ता है	మీరు ఆ అను భ ూ తి ని పొ ంది న పరతి సా రీ , ఆ ఫి ట స ,
♪ खा म खा इ शक की ग ह रा ई में कयों ड ू बा ड ू बा ♪	♪ మి మమ లని మీరు కో ల పో క ండి పరే మ లో తు లలో ♪
तुम मन लगा के करना .	ఏ కా గర త ను కో ల పో వదదు .
सि ला वर के लोगों मु श कि ल की घ डी खतम हुई .	సి లా వర పర జ లా రా మీ ని రా శ రోజు లు ము గి శా యి .
उ लट बा बा के बे टे है .	ఉ లల త బా బా కు మా రు లు .
कया कर रहे हो भ ै या ?	మీరు ఏమి చేసతుననా రు ?
उस पे भ ूत का सा या है .	ఆమె ఆ వ హి ంచ బ డి ఉంది .
आप अ मे रि का को फिर से म हा न बना सकते हैं .	మీరు అ మె రి కా ను మ ళ లీ గొ పప ది గా చేయ వచచు .
अ बे रू क . . . देखो फिर से द ौ रा पड गया .	ఆ గ ండి . . . చూడ ండి , ఇది మ ళ లీ జరుగు తోంది .
पर उनकी दे हा ंत के बाद सब कुछ बद ल गया .	కానీ అతని మ రణ ం తరువాత అంతా మా రి పోయింది .
जाने अन जाने में उनकी वि ध ी भ ंग हुई है .	ఇపపుడు అతని ఆ చా రా నికి అంత రా యం కలి గి ంది .
ग ौ र से देखो इसे ये कि च कं डी का अ व शे ष है	దగగర గా చూడ ండి , అది కి చ క ండ ీ అవ శ ే ష ాలు ,
" बा बा ह िया मी अ ग नि "	నినను పి లు వు , అ గ ని .
पर दर शन का द बा व है .	ఇది పని తీ రు ఒ త తి డి .
चलो ट रे न पक ड ते है .	రె లు ను ప టటు కు ందా ం .
व हा ं छ ु प जाओ ति त ली .	అకకడ దా చ ండి తి త లీ .
मैं वह बा बा ह ू ं जिस ने कई साल पहले अपनी मा रु ति बे च दी थी .	నేను మా రు తి కా రు ని చాలా సం వ త సర ాల కరి తం అమ మి న బా బా ను .
इ ंड िया की बेह तरी न चा य व हा ं से आ ती थी .	దేశం లో అత యు తత మ టీ ని ఉ త ప త తి చేసి ంది .
मा या बह नों में ल डा ई या ँ होती रह ती है	మా య , సో ద రీ మ ణ ు లు తర చూ గొ డ వ పడు తు ంటా రు ,
का ला ख ट टा पसंद है ?	మీకు కో క న చచి ందా ?
उ लट बा बा ए ंड स न स .	ఉ లల త బా బా అ ండ స నస .
उस को मार के दिखा !	లేదా అత నని చం ప ండి !
अरे पलीज ल ता रा नी .	దయచేసి , పరి యు ర ాలా
का ल भ ै र व ता ंत रि क घ रा ने की सा त वी पि ढ ी .	ఏ డ వ త రం అయి న కాల భ ె ర వ తా ంత రిక వం శం .
कया वि शे ष है आप का ?	మీ పర త యే క త ఏమి టి ?
म म मी ? किस की म म मी ?	మమ మీ నా ? ఎవ రి మమ మీ ?
- गा ना ? - जैसे . . .	- పా డ టం ? - ఇష టం . . .
- भ ै या . . . - चि कु .	- సో ద రా . . . - చి కు .
दोनों भा ई मिल कर कि च कं डी से लड ेंगे .	కలి సి పో రా డ తా ం కి చ క ండి కి వయ తి రే క ంగా .
दिल छो टा मत करो रा नी सा हि बा इ ध र ला ओ .	బా ధ పడ కు , యు వ రా ణ ి . అది ఇకకడ ఇవ వ ండి .
वो कया कर रही है ?	ఆమె ఏమి చే సతు నన ది ?
चि ं ता मत करो इस को मैं सं भा ल ती हूँ .	చి ం తి ంచ క ండి , నేను ఆమె ను చూ సు కుంటా ను .
हम दोनों ने चि कु .	మన ము చే సా ము , చి కు .
♪ लू ट ग ये रे लू ट ग ये ते रे पयार में ♪	♪ మీ పరే మ ననను శ ు భ ర ంగా ద ో చు కు ంది ♪
♪ लू ट ग ये रे लू ट ग ये ते रे पयार में ♪	♪ మీ పరే మ ననను పూర తి గా ద ో చు కు ంది ♪
♪ लू ट ग ये रे लू ट ग ये ते रे पयार में ♪	♪ మీ పరే మ ననను పూర తి గా ద ో చు కు ంది ♪
हमने आप से पूछ ा उस में आप पहले ते ल डा ल ती है या पा नी ?	మీరు ముందు గా ను నే వే సతా రో , నీ రు వే సతా రో నేను అ డి గా నా ?
मा या जी के घर के दर वा जे पर ति लि सम ी गु ड िया बा ं ध दी है .	నేను మ ంత రి ంచిన బ ొ మమ ను ముందు త లు పు వ దద క టట ా ను , మా య .
एक बार प ढ के बता ओ ज रा लि खा कया है ?	మీరు దాని నుండి ఏమి చ ది వా రో చూ దదాం .
य हा ं थो डी दू र म ॉ ने सट री में रह ते है .	అతను ముందు ఆ శ ర మ ంలో ని వ సి సతుననా డు .
- पा ल न पू र में चा य बे चे . - चु प हो जाओ .	- ప ాల ం పూర లో టీ అమమ ండి . - నో రు ము య యి .
बो लो तुमहें कया चाहिए , हम तुमहारे लिए कुछ भी करेंगे ?	మీకు కా వల సిన ది నేను చే సతాను , దా నికి పేరు పెటట ండి .
