Hindi	Telugu	Similarity_Score
- अगर आप मुझे नौ करी नहीं द ेंगे तो . - तो आओ हमारे लिए काम करो .	- మీరు నాకు ఉద యో గం ఇ సతే తపప . - అయితే వచచి మా తో కలి సి పని చే యి .	0.6416
कि तुमहें बस मुझ पर तर स आ रहा है या तुम मुझे च ू म ना चाहती हो .	ననను చూ సి జ ాలి పడ తా వ ో , లేదా ననను ము దదు పె టటు కో వాలి అను కుంటా వ ో .	0.6219
और जब उनहें सा रे नाम मिल जाएँ गे , वे उनहें गो ली मार द ेंगे .	జర మన ల కి కా వాల సిన పే ర లని చెపపి ంచా క , వీ ళ లని కాల చి పా రే సతా రు .	0.5980
तो कया लगता है वे ल ु इ ज और उसके परिवार के साथ कया करेंगे .	లూ య ీ స ఇంకా ఆమె కుటుం బా నని వాళలు ఏం చేసతా రు అనుకుంటుననా వు ?	0.5962
हमें पता नहीं था कि कौन मा रा गया था या कौन पक डा गया था .	వాళ లలో ఎవరు చని పోయా రో లేదా ఎవరు ప టటు బ డ డా రో మాకు తెలియదు .	0.5137
हाँ , जान ता हूँ . मैं उन कि सम त वा लों में से एक हूँ .	అవును , నాకు తెలుసు . వాళ లలో నేను ఒక అద ృ ష ట వం తు డి ని .	0.6189
मैंने सुना कि आप पहले ही 2 0 मि शन पर जा चु के हैं .	మీరు ఇ పపటి కే ఇ ర వె మి షన లు పూర తి చేశా రని వి ననా ను .	0.6315
कुछ पा य लट एक और दिन लड ने के लिए जि ं दा रह ते हैं .	కొ ంద రు పె లె టలు మ రో యు దధ ం చేయ డం కోసం జీవి సతా రు .	0.6499
क वि न ? तुमने भी उससे बात की थी . वह अ म री की था .	క వి న ? నువవు కూడా మాటలా డా వు కదా . అతను అ మె రిక న .	0.6481
नहीं , मैंने उससे एक घ ं टा बात की थी . समझ े ?	లేదు . నేను గ ంట సే పు తన తో మాటలా డా ను . తెలుసా ?	0.6059
पर त ब भी , फिर तुम मेरे स प नों में आ ती हो .	ఆ తరువాత కూడా , నువవు నా క లల లో కి వ సతా వు .	0.6368
मुझे कभी दो दि नों की छ ु ट टी नहीं मि ली थी .	నాకు రెండు రోజు ల సె ల వు ఎపపుడూ దొ ర క లేదు .	0.6064
ल ु इस , सर . पर लोग मुझे पै पी बु ला ते हैं .	లూ యి స , సర . కానీ అంద రూ ననను పా ప ీ అ ంటా రు .	0.6891
टर ॉ फा ल गर सक वा यर में किस की पर ति मा है ?	ట రా ఫ ాల గర స క వే ర లో ఉండే వి గర హ ం ఎవ రి ది ?	0.6307
हमें इस सक वा डर न का ने त ृ त व करना है .	మనం ఈ స క వా డ ర న కి సా రథ యం వ హి సతుననా ం .	0.6627
- वह न ै श है . न ै श , न ै श है . - नहीं , मैं उस बारे में नहीं बोल रहा हूँ .	- తన పేరు నా ష . నా ష అంటే నా ష . - లేదు , నేను దాని గురించి మాటలాడ టం లేదు .	0.6296
हाँ , शायद पिता जी के साथ शि कार पर जा ऊँ गा , माँ को थो डे ला ड करने द ूँगा .	సరే , బహు శా మా నానన తో వే ట కి వెళ తా నే మో , మా అమమ ని కా సే పు వి సి గి సతాను .	0.6214
. . . वि देश ी दोसत ों की मदद ले ना .	. . . వి దే శ ీ స నే హి తు ల సా యం కో ర డం .	0.6567
डि मार को , स वी कार करो . तुम गल त थे .	డి మార కో , ఒ పపు కో . నువవు పొ ర బ డ డా వు .	0.6476
हमारे पास दु र घ ट ना गर सत वा य ु सै नि को ं की त ु ल ना में , उन का मार ग दर शन करने वाले काफी कम भ रो से म ंद लोग हैं .	మాకు సూ చ న లు ఇ సతా రని న మమ గ లి గి న మ ను ష ు ల క ననా విమా నం నుండి నే ల కూ లి న వా యు సె ని కు లే ఎకకువ మంది ఉననా రు .	0.7146
मुझे उसे देख ने दो . कृ पया , भगवान .	త నని నేను చూడ ాలి . ప లీ జ , దేవుడా .	0.6286
पर कभी नहीं सो चा था कि बे ल जि य म के फा र म पर एक म ही ना बि ता ऊँ गा .	కానీ బె ల జి యం పొ ల ంలో నె ల రోజు లు గ డ పు తా నని మా త రం నేను ఊ హి ంచ లేదు .	0.6681
- धनयवाद . - वह गर म है . सा व धा न .	- థా ంక స . - వే డి గా ఉంది . జా గర తత .	0.6472
अब मी ट ब ॉल की देख भा ल कौन करे गा ?	మరి మీ ట బ ాల ని ఎవరు చూ సు కుంటా రు ?	0.6218
शु रु आ ती ला इन अप के जयादा तर लोग .	మొద ట లో వెళలి న వాళ లల లో చాలా మంది .	0.5662
मा य ने यह रख ता है कि तुम सै निक लड ने के लिए तैयार और सक ष म हो .	ఏ ది ముఖ య మ ంటే మీ సె ని కు లు సు శి కష ి తు లె యు దధ ా నికి స నన దధ ం కా వ డ మే .	0.6678
पर उसके जि तना कि सम त वाला नहीं .	కానీ అత న ంత అద ృ ష ట వం తు డి వి కా వు .	0.5740
ल ंद न , इ ंग लै ंड 8 अ क ट ू बर , 1 9 4 3	ల ండ న , ఇం గల ండ అ క టో బర 8 , 1 9 4 3	0.7368
बस मुझे देख ने दो ! कया वह मर चु की है ? नहीं , नहीं म री है !	ననను చూడ ని వ వ ండి ! తను చని పోయి ందా ? లేదు , తను చని పో లేదు !	0.6406
तो , तुम ल ंद न कैसे आ पहु ँ ची ?	అయితే , ల ండ న కి ఎలా వచచా వు ?	0.6244
पर , इस में जयादा समय ल गे गा .	అవును , ఇది చాలా ఎకకువ సమయం .	0.5628
जी , जी . एक मिन ट रु कि ए , मि स .	సరే , సరే . ఒకక ని మి ష ం , మి స .	0.6089
उ प - श ी र ष क अनु वाद क : म ून क लि ता	తెలు గు అను వాద ం : స తీ శ కు మార	0.5819
के व ल हम ही ब चे हैं , है न ?	మి గి లి ంది మనం మా తర మే , కదా ?	0.5883
बस बैठ िए और शा ंत हो जा इ ए .	ఊ రి కే అలా పర శా ంత ంగా కూ రచ ో .	0.5451
आपके र न - अप ले ने के द ौ रा न , मैं उनहें कस सकता हूँ .	మీరు విమా నా నని సి దధ ం చేసే లో గా ఆ సమ సయ ని సరి చేయ గల ను .	0.6329
मैंने सच में कोशिश की थी .	నేను గ టటి గా పర యత ని ంచా ను .	0.5246
- छ ु ट टे रख लो . - धनयवाद .	- చి లల ర ఉ ంచుకో . - థా ంక యూ .	0.6536
रे गे न सब र ग - श वा इन फर ट मि शन	రే గె నస బ రగ - ష వ యి న ఫ ర ట మి షన	0.6995
कै फ े - व ॉर स ॉ - रे सट ो र ें ट	కే ఫ - వా ర సా - రె సట ా రె ంట	0.6216
सर ! किसी ने एक बे चा री म हि ला का सू ट के स चु रा लिया .	సర ! ఎవర ో పా పం ఒక మ హి ళ సూ ట కే స ని దొ ం గి లి ంచా డు .	0.6980
सच में ? हमने अ ंड र वि यर के बारे में नहीं सुना था ,	అది నిజ మా ? ఆ అ ండ ర వే ర క థ గురించి మేము వి న లేదు ,	0.6473
वह तुमहारी गा इ ड है और तुम उसका हर कहा मान ो गे .	తను మీ గె డ , ఇంకా తను ఏం చె బి తే మీరు అదే చేయ ాలి .	0.5854
उनहोंने इ तने आ करो श से हम पर हम ला किया , जो मैंने पहले कभी नहीं देखा था .	వాళలు మా మీద ఎంత ఉ ధ ృ తంగా దా డి కి ది గా ర ంటే అంత గా నేను ఎపపుడూ చూడ లేదు .	0.6341
कुछ सट े श नों में जा ऊँ गा कि 2 5 मि शन स फ ल ता पू र व क पू रा करना सच में सं भ व है .	ఇ ర వె ఐ దు మి షన లు వా సత వా నికి సా ధి ంచ గల ల కష య మని అంద రికీ పర చా రం చే సతాను .	0.7270
- तुम कब से पो लै ंड से बाहर रह रही हो ? - जब से जर म नों ने आ कर म ण किया .	- మీరు పో లె ండ నుండి వచచి ఎంత కాల ం అయి ంది ? - జర మన లు ఆ కర మి ంచు కు నన తరువాత .	0.6792
- शु भ रात रि . - आपको भी .	- గు డ నె ట . - మీకు కూడా .	0.6684
तो मेरी कि सम त काफी अ र सा पहले ही त य हो चु की थी .	నా పరా ణం చాలా , చాలా కాల ం కి ంద ట ే పోయి ఉండే ది .	0.5737
वही करना जो मैं कर ूँगी .	నేను చెపపి న టలు చేయ ండి .	0.5009
- वहाँ से थो डी कॉ फी ले लो . - कॉ फी उस तरफ है .	- అకకడ కా ఫీ ఉంది తీసు కో ండి . - కా ఫీ ఆ ప కక ఉంది .	0.6203
मुझे एक मिन ट दो , पै पी .	ఒక ని మి ష ంలో వ సతా , పా ప ీ .	0.5825
मेरा सिर फ टा जा रहा है .	నాకు స హ జ ంగా నే తల న ొ పప ి .	0.4971
आ वर बे बी जिस में बक क ले वे न और डि मार को स वार थे .	బ క క లె వెన ఇంకా డి మార కో ఉనన అ వర బ ే బీ విమా నం .	0.6589
और कृ पया सट े शन पर अ धि का रि यों के लिए अपने पह चा न प तर तैयार रख िए गा .	సట ే షన లో అ ధి కా రు ల కి చూ పి ంచ డానికి మీ గుర తి ం పు ప తర ాలు సి దధ ం చేసు కో ండి .	0.6576
ये सा रे न ए चे ह रे . . .	ఇవ న నీ కొతత ముఖ ాలు . . .	0.6292
पक का रे ड और ब ब ल स उस म ूँ छ वाले कमी ने के ठ ि का ने का पता लगा सकते हैं .	ఆ చినన మీ స ాల వె ధ వ ఆ చూ కీ ని రె డ ఇంకా బ బు ల స గుర తి ంచ గల రని నా న మమ కం .	0.7093
तुमहें भी चल ना चाहिए .	నువవు తపప కుండా రా వాలి .	0.5057
चलो . चलो चल ें ! तुम यह कर सकते हो , जाने मन .	పద ండి . వెళ దాం పద ండి ! నీ సత తా చూ పి ంచు , బ ే బీ .	0.6198
प च ची स जा दु ई सं ख या थी .	ఇ ర వె ఐ దు మే జి క సం ఖ య .	0.7035
ले फ टि न ें ट हर बर ट न ै श .	లె ఫ టె నె ంట హె ర బర ట నా ష .	0.6391
इससे कया फर क पड ता है ?	దాని తో మన కే ం సం బం ధ ం ?	0.5479
तो , तुम शादी शु दा हो ?	అయితే మీకు పె ళ ల యి ందా ?	0.5244
अगर मैं अपनी घ डी की ओ र देख ूँ , तो तुम भी अपनी घ डी की ओ र देख ना .	నేను నా గ డి యా రం వె పు చూ సతే , మీరు కూడా మీ వా చ ీ కే సి చూడ ండి .	0.6144
हाँ . तीन दिन के लिए .	అవును . మూ డు రోజు లు .	0.4664
ए यर क ॉर पस में मे जर , पर न ै वि गे टर नहीं हो .	ఎ యి ర కార ప లో మే జర , కానీ నా వి గే టర కాదు .	0.6342
मा सू म मा रे जा ते हैं .	అ మా య కు లు చని పో తా రు .	0.6184
आप से ता री फ सुन कर बेहद खुश ी हुई , मे जर .	మీ పర శం స లు మాకు చాలా బ లా నని సతా యి , మే జర .	0.6464
कया गु फा वा सी सा इ के ट रि सट के पास गए थे ?	ఆ గు హ మని షి మా న సి క వె ద యం చే యి ంచు కుననా డా ?	0.6416
मैं उन म हि ला ओ ं को घ ू र रहा हूँ , जब कि पै पी म ू ड बि गा ड ने की कोशिश कर रहा है .	నేను ఆ ఆ డ పిలల ల కి ఎ ర వే సతుననాను ఇంకా పా ప ీ ఇకకడ మా మూ డ చె డ గొ టట ాలని చూ సతుననా డు .	0.6888
यह दो बा रा मत करना .	ఇం కో సారి అలా చేయ కు .	0.4602
कृ पया , न ॉर फो क 7 3 2 2 .	నో ర ఫో క 7 3 2 2 , ప లీ జ .	0.7375
- कया बे बी फ े स . . . - बे इ ली , मैं . . .	- బ ే బీ ఫ ే స . . . - బె యి లీ , నేను . . .	0.7979
ठीक कर रहा हूँ , मे जर . जि तनी ते जी से हो स के , कर रहा हूँ .	అదే పని లో ఉననా , మే జర . సా ధయ మెన ంత వే గ ంగా పని చేసతుననా .	0.6142
ऊ पर मिल ते हैं , बक .	అకకడ కలు దదాం , బ క .	0.5372
तुमहें ड ो न ट चाहिए ?	నీకు డ ో న ట కా వ ాలా ?	0.5451
मैंने कोशिश की थी .	నేను పర యత ని ంచా ను .	0.4749
- यह लो . - धनयवाद .	- ఇది గో . - థా ంక స .	0.5609
उसे बाहर निका लो .	దానని బయట కి తీ యి .	0.4282
वह बेहद शान दार था . हम उससे और आगे कैसे जा सकते हैं ?	మన పరి చ యం గొ పప గా సా గి ంది . అంత క ననా ఇం కే ం ఉంటుంది ?	0.6158
टे ले र मा , अ ल जी रि या 2 0 अ ग सत , 1 9 4 3	తె లె రగ మా , అ ల జీ రి యా ఆ గ సట ు 2 0 , 1 9 4 3	0.7697
यहाँ आओ , मी ट ब ॉल .	ఇలా రా , మీ ట బ ాల .	0.5353
मुझे वह अभी दो .	దానని నాకు ఇవ వు .	0.5342
नहीं , पा य लट हूँ .	లేదు , పె లె ట ని .	0.5173
एक अ म री की ही रो .	ఒక అ మె రిక న హ ీ రో .	0.4846
तुमने देखा ब ले क ली और कर ॉ ज के फो र ट का कया हुआ ?	బ లే క లీ ఇంకా క రో జ విమా నా నికి ఏ మె ందో నువవు చూశా వా ?	0.6083
डे ली हे रा लड ए ट थ ए यर फो र स ने ब रे मे न त बा ह किया	డె లీ హె రాల డ బ రె మన ని ధ వం సం చేసిన ఎ యి త ఎ యి ర ఫో ర స	0.7056
मुझे पता नहीं वह कहाँ है , सर .	అది ఎకకడ ఉ ందో నాకు తెలియదు , సర .	0.5681
ठीक है , मैं गल त था . चलो चल ें .	సరే , నేను పొ ర బ డ డా ను . వెళ దాం పద .	0.6292
कयों ? तुमहें हमेशा ऐ सी चीज ें कयों बोल ते हो ?	ఎందుకు ? ఎపపుడూ ఇలా ంటి మాట లు మాటలాడ తా వు ఎందుకు ?	0.5508
- नहीं , हम उसके बी च में से गु ज रे . - सक वा डर न ली ड मा रा गया .	- లేదు , మేము దాని గు ండా పర యా ణ ి ంచా ం . - స క వా డ ర న లీ డ నే ల కూ లి ంది .	0.6862
मैं उसे बाहर नहीं निका ल स का .	నేను అతని ని పె కి లా గ లే క పోయా ను .	0.5176
तुम मौ त के जि तने करी ब हो ते हो , उ तना ही जी व ंत मह सू स करते हो .	మనం చా వు కి ఎంత దగగర యి తే , అంత స జీ వ ంగా ఉనన టలు ఫీ ల అవు తా ం .	0.6881
कया . . . नहीं , नहीं म री है !	తను . . . లేదు , తను చని పో లేదు !	0.6145
वह ऐसा था मान ो हम ध मा को ं की ठ ो स दी वार से गु जर रहे थे .	మేము శ తరు విమా నా ల అ డ డు గో డ గు ండా వెళ తు నన టలు గా అనిపి ంచి ంది .	0.6436
हम पर भी घ मा सान हम ला हुआ था .	మేము కూడా ఆ ఉ ధ ృ తి ని చూశా ం .	0.5591
डॉ जर स से पहले , बे ब रू थ किस के लिए खेल ता था ?	డా డ జర స కి ముందు బ ే బ రూ త ఏ జ టటు లో ఆ డా డు ?	0.6950
जाओ उनहें ध ूल च टा दो , लड को ं .	వాళల పని ప టట ండి , కు ర రా ళ లూ .	0.6512
हे यर ऑ फ द डॉ ग .	మరి కా సత మ ద యం .	0.6354
और सोच ता हूँ कया हम कभी बा की साथ ि यों से कभी मिल पा एँ गे .	కానీ మనం ఎ పపటి కె నా మన మి గ తా సె ని కు లని చూడ గల మో లే ద ో .	0.6287
और उससे पहले रे ड स ॉ कस के लिए खेल ता था .	కానీ దా నికి ముందు , రె డ సా కస జ టటు కి ఆ డా డు .	0.6103
मुझे पता नहीं था कि मैं कुछ ख री द रहा हूँ .	కానీ , నేను ఏద ెనా ఆ శి సతుననా నని అను కో ను .	0.5840
तुमहें पता है कि मेरा द ल कहाँ उ तर रहा है ?	నా గర ూ పు ఎకకడ ది గు తుననా రో నీకు తెలుసా ?	0.5977
कया तुम ल ंद न कभी नहीं गए ?	నువవు ఎపపుడూ ల ండ న వెళల లేదా ?	0.5422
हर स थ ि ति से जि ं दा लौ टो गे .	ఎ నని కష ట ాల నె నా ఎ దు రి ంచ గల వు .	0.6076
इसलिए मैं से ना में शा मिल हुआ था . पर ल हा र बर से पहले ही .	అందు కే నేను సె న యం లో చే రా ను . పె ర ల హా ర బర కంటే ముందు .	0.6600
पर हमने सुना कि तुम क माल के पा य लट हो .	కానీ మీరు అ సా ధా రణ మెన పె లె టలు అని వి ననా ం .	0.5858
परि स थ ि त िया ँ कै सी थी ं ? कया तुम ल कष य देख पा रहे थे ?	అకకడ పరి సథి తు లు ఎలా ఉననా యి ? మీరు ల కష యా నని చూడ గ లి గా రా ?	0.6572
ठीक है , को च से क हो कि मैं खेल के समय तक पहु ँच जा ऊँ गा .	సరే , బయ లు దే రే సమ యా నికి నేను వ సతా నని కో చ కి చెపపు .	0.6687
वह य ै ं की ज के लिए खेल ता था .	అతను యా ం కీ స తర పు న ఆ డా డు .	0.6642
कै प ट न ग ले न डा ई और उन का द ल 2 5 मि श नों के करी ब पहु ँच ने वाले पहले थे .	కె ప టె న గ లె న డె ఇంకా ఆ యన సి బబ ంది మొద ట గా వి జ యా నికి చే రు వయ యా రు .	0.7188
फिर यह सा बि त करने के लिए	తరువాత కొనని ఊ ళ లు తి రుగు త ూ	0.5422
उसने कया कहा ?	ఆమె ఏం అ ంది ?	0.4671
- शु भ काम ना एँ , दोसत . - हाँ .	- గు డ ల క , మి తర మా . - సరే .	0.6851
अब वह ठीक हो जाना चाहिए .	ఇపపుడు బాగా నే పని చే సతుంది .	0.4061
ते रह आए हैं .	అది గో పద మూ డు .	0.4874
मैं ने त ृ त व करना चा हूँ गा .	నాకు ముఖ య మెన సథ ా నం కావాలి .	0.5560
और मैं वह तुमहारे साथ करना चा हूँ गा .	అద ంతా నీ తో కలి సి చేయ ాలి అనుకుంటుననా ను .	0.5225
अरे कया तुम देख सकते हो	ఓ య చెపపు నీకు కనిపి స తో ందా	0.5084
स न 1 9 4 3 की श र द ऋ त ु में ,	1 9 4 3 నా టి ఆ కు ర ాలు కాల ంలో ,	0.6762
लि ल , डा ई की चि ं ता मत करो . 2 5 मि शन . वह जल द ही यहाँ पहु ँच जाएगा .	లి ల , డె గురించి ఆ ందో ళ న పడ కు . ఇ ర వె మి షన లు . త వర లో వచ చేసతా డు .	0.7028
अगर एक और पा य लट आ लू के खे त में स डा , तो मेरा दिल स ह नहीं पा ए गा .	మర ొ క పె లె ట ఆ లు గ డ డ ల పొ ల ంలో పని చేయ డా నని నా మన సు భ రి ంచ లేదు .	0.7155
उसने बताया कि पा वे ल को पहले ह फ ते ही सि ले स िया के ऊ पर मार गि रा या गया .	మొద టి వా రం లో నే సి లే సి యా పరా ంత ంలో పా వె ల మీద కాల పు లు జ రి గా య ని అతను చెపపా డు .	0.6227
हैलो , मे जर .	అది గో , మే జర .	0.5455
- दूस रे श बद ों में , कुछ नहीं . - ख रा ब करने की .	- ఇం కో లా చెపప ాల ంటే , ఇకకడ ఏమీ జ రగ డం లేదు . - పా పం .	0.6925
हम तुमहें स पे न ले जाएँ गे और फिर इ ंग लै ंड में तुमहारे घर .	మి మమ లని స పె యి న కి తీసుకు వెళలి అ కకడి నుండి ల ండ న కి చే రు సతా ము .	0.6174
हमने बि डि क , क ले टर , व ै न न ॉ य और उनके द लों को खो दिया था .	మేము బి డ డి క , క లే టర , వ యా న నో య ఇంకా వాళల సి బబ ంది ని కో ల పోయా ము .	0.6756
ब रे मे न पर ब म बा री करने का हमा रा पह ला पर या स वि फ ल रहा था .	బ రె మన మీద బా ం బు లు వే య ాల నన మా త ొ లి పర యత నం ఘ ో ర ంగా వి ఫ ల మ యి ంది .	0.6480
