Hindi	Telugu	Similarity_Score
हा र म नी कर न वाले मा म ले का इस ते माल करे गा .	హా ర మ నీ వాళళు క రణ కే సు ని వాడు కో వాల ను కుంటుననా రు .	0.5990
इस तरह के परिवार को हा ई - फा ई श ो शा ही पसंद आए गा .	ఇలా ంటి కుటుం బ ాల కు హె ఫ ె పె ళళ ి ళళ ే న చచు తా యి .	0.6350
उनहें का न ू नी त ौ र पर सं भा ल ने दो .	వాళళ ని లీ గల గా హా ండి ల చె యయ నీ .	0.5805
तुमहें पता भी है कि ये किस ह द तक गल त है ?	నీ కర ధ మ వు తో ందా ఇది ఎ నని ర క ాలు గా తపప ో ?	0.6474
अचछ े इ ला के में घर दिल वा ना चाहता है .	మంచి ఏ రి య ాలో ఇ ల లు ఇ పప ి ంచ ాలను కుంటుననా డు .	0.5936
ख न ना स टी ल	ఖ ననా సట ీ ల .	0.4359
जब हम ला पर वाह हो ते हैं , किसी और की त स वी र निका ली जा ती है .	మనం మాట ల తో స ంత రు ప తి పడి తే , ఇం కో ర ొ చచి ఫ ొ టో లలో పడు తుననా రు .	0.6374
रा नी .	రా ణ ి .	0.3186
हमें बस परिवार को बता देना चाहिए . वे लोग शि का य त दर ज करेंगे .	మనం ర నా వ త కుటుం బా నికి చెబు దాం . వాళళ ే చూ సు కుంటా రు .	0.6267
रो ने दे उसे .	ఏ డ వ నీ దానని .	0.4649
मैं तुमहारी कोई पार टी नहीं छोड ती , रु चि . जान ब ू झ कर तो कभी नहीं .	నీ పా ర టీ లని ఏ వీ మి స స వ వం , రు చి . కా వాల ని మా త రం ఎపపుడూ కాదు .	0.6645
आज दो पह र तक , इसे इं टर ने ट से ह ट वा द ूँगा , ठीक है ?	ఈ మ ధ యా హ నా నికి దానని ఇ ంట ర నె ట లో ంచి తీ యి ంచే సతాను , సరేనా ?	0.6499
बता इ ए , कया कर सकते हैं आपके लिए ?	చెపప ండి . ఏం చె యయ ాలి మీ కోసం ?	0.5316
पू जा ? तुमहें इन की बात मान ने की कोई जरूरत नहीं है . ठीक है ?	ప ూ జ , నువవు ఆ వి డ మాట వి నా ల సిన అవ సరం లేదు . అరథ మ యి ంద .	0.6668
- मैं पा गल नहीं हूँ . - तुमने उसका घर बर बाद कर दिया .	- నా కే ం మ తి పో లేదు . - నువవు ఆమె ఇంటి ని నా శ నం చే సా వు ,	0.6144
नहीं , मेरी वर दी में नहीं .	నా యూ ని ఫ ా ంలో కాదు , వదదు .	0.5286
चल थोडा घ ू म के आ ते हैं .	పద అలా తిరిగి వ ద దా మా ?	0.5634
कया तुमने एक बार भी सो चा ?	దాని గురించి ఆలోచి ంచా వా ?	0.4453
और मुझे अभी जान ना था .	నా కే మో ఇ పపుడ ే తెలియ ాలి .	0.4746
सिर फ बोल नहीं रही हूँ . कुछ चीज ें ठीक नहीं हैं .	ఉ త తి నే అలా చెపప ట లేదు . కొనని విష య ాలు మంచి వి కా వు .	0.5642
ड रा इ वर द फ तर के पार कि ंग में ही छोड दिया था .	డ రె వర ని ఆ ఫీ స పా ర కి ంగ లా ట లో నే వె యి ట చె యయ మ ననా డు .	0.6165
बहुत अचछा ल गे गा . सिर फ आप , सा रे मर द ों के साथ .	ఛ ాలా బాగు ంటుంది . వాళళ మ ధయ ని ల బ డ ండి చ ాలు .	0.6434
मि सट र र ना व त , मैं ए फ ड ब ल यू टी ला इ फ स टा इ ल मै ग जी न से हूँ .	మి . ర నా వ త . నేను ఎ ఫ . డబ లూ . టి లె ఫ సట యి ల ప త రిక ను ంచి వచచా ను .	0.7359
डै ड ने कहा है कि या तो उनके हि सा ब से र हूँ या घर छोड द ूँ .	నానన చెపపా రు తన రూ ల స పర కా రం ఉండ ాలి లేదా వెళ ి పో వాలి .	0.6444
पा गल मत बन ो . उसे पू रा ह क है ना राज होने का .	సి ల లీ గా మాటలాడ కు . తన కి కో పం రా వ డానికి హ కకు ంది .	0.6182
उसके साथ व कत बि ता .	అతని తో టె ం గ డు పు .	0.5727
उसने मेरा घर बर बाद किया .	తను కూడా నా ది నా శ నం చేసి ంది .	0.4796
नहीं जाए गी . याद व परिवार की शादी हा र म नी ही कर वा ए गा .	మీరు కో ల పో రు . యా ద వ స పె ళళ ి హా ర మ నీ తో నే జరుగు తుంది .	0.6036
मुझसे बात तो कर .	క నీ సం నా తో మాటలాడు .	0.4859
ये लोग तो रा जा - म हा रा जा हैं .	వీ ళళు రా జు లు , మ హా రా జు లు .	0.5955
इतना कुछ किया है यहाँ तक पहु ँच ने के लिए . त ू खुद ही सोच .	ఇకకడ కి చే రు కో వ డానికి ఎంత చే సా వు . అది ఆలోచి ంచు .	0.6383
उसे हा सि ल करते हैं .	దానని ఎలా గ ెనా సా ధి ంచాలి .	0.4573
पुलिस , को र ट - क च ह री के च क कर में तो पड ने से बेह तर है ना ?	పోలీ సు లు కో ర టు ల తో పె టటు కో వడం క ననా డబబు తీ స కో వడం మంచిది .	0.6561
मुझे पता है , आज कल तुम लोग कि तने वय सत हो , पर तुमहें एक और काम दे सकती हूँ ?	మీ రె ంత బి జీ గా ఉననా రో నాకు తెలుసు , కానీ నా కోసం ఒక పని చేసతా వా ?	0.6024
वह जब घर आए , तो उसे . . . उसे पयार दे .	అతను ఇంటి కి వచచి న పు డు , అతనికి పరే మన ంది ంచు .	0.5476
तुमहें किसी को ज वा ब देना पडे , ये बात मुझे बिलकुल पसंद नहीं .	నువవు ఇం కొ కరి కి సమా ధా నం చెపప ాల సి రా వడం నాకు న చచ దు .	0.6338
पता है , मैंने छ ह बार ते रे घर फोन किया .	తెలుసా మీ ఇంటి కి ఆ రు సా రలు కాల చే సా ను .	0.6105
मेरे प ति के साथ सो ना कोई गल ती नहीं है .	నా భ ర త తో పడు కో డం పొ ర బా టు కాదు .	0.6379
और , दे व या नी , ये जै न है . फा इ व सी जन स हो ट ल स की डा य रे क टर .	అమమా , దే వ యా ని , ఈ వి డ జ ే న , ఫ ె వ సీ జ నస హ ో ట ల డె రె క టర .	0.7388
वि देश से आए हमारे मान नी य मे हमा न आज एक खा स व ज ह से यहाँ इ क ट ठा हुए हैं .	మా గ ౌ ర వ నీ య అ తి థ ు లు ఓ పర త యే క కా రణ ం కోసం ఇవ వాళ ఇకకడ కి వచ ఛ ా రు .	0.7326
कुछ नहीं होगा उस को .	వాడు తపప ి ంచు కుననా డు .	0.5016
का श हमारे बी च सब कुछ इस तरह से खतम ना हुआ होता .	మనం అలా వి డి పోయి ఉండ కుండా ఉండ ాల సింది .	0.5322
नहीं , जा य ज स ौ दा होगा . एक जा य ज का रो बा री स ौ दा .	కాదు , అద ో పరా పర డీ ల వు తుంది . ఒక స రె న బి జి నె స డీ ల .	0.5979
पा ँच ला ख काफी हो ते हैं .	5 ల కష లు చాలా పెదద మొ తత ం .	0.5480
बे टा , बु रा व कत है . ये भी क ट जाएगा .	తల లీ , ఇది కష ట కాల ం , ఇ దీ దా టి పో తుంది .	0.6480
बस करो ! तुम इसे ड रा रहे हो .	ఆ పి ంక ! ఆమె ని భ య పె డు తుననా వు .	0.5986
ये कया है ?	ఇ ద ంతా ఏంటి ?	0.4149
नहीं , यार , काफी पी ली है .	వదదు , ఇ పపటి కే చాలా తా గా ను .	0.4900
वह अचछी बच ची है .	తను మంచి పిలల .	0.4547
हम उ म मी द करते हैं कि 2 0 2 0 के अ ंत तक .	మే ం 2 0 2 0 చి వ రికి తె ర వాల ను కుంటుననా ం .	0.6781
तो , सम र , आप से शु रु आ त करता हूँ .	సో , సమ ర , నీ తో మొద లు పె డ దాం .	0.6887
ये सा री पा ँच दिन पहले की त स वी र ें हैं .	ఇవ న నీ 5 రోజు ల ముందు తీ సిన ఫ ొ టో లు .	0.6440
कुछ कर सकते हैं हम ?	మనం ఏ మెనా చె యయ గల మా ?	0.5316
उनहोंने अस ल में कर दिया है . तुमहारे म का न मा लि क ने सा रे सब ूत वापस ले लिए .	అతను నిజంగా చెపపి న టటు చే సా డు . మీ ఓ న రు మొ తత ం సా కష యా నని వెన క కి తీసు కుననా డు .	0.6595
तुमहें कोई काम करना शुरू करना होगा , फै जा .	నువవు పని చె యయ డం మొద లు పెటట ాలి , ఫ ె జా .	0.6025
पता है त ू परे शान है .	బా ధ పడు తుననా వ ని తెలుసు .	0.5471
और अपनी जि म मे दा रि यों को ,	అలాగే నా మీ దు నన బా ధ యత కూడా	0.5707
सो चा उससे मिल ल ूँ .	త నని కలు సతా నను కుననాను .	0.4820
मुझे पता होना चाहिए था .	నే నే అ ర ధ ం చేసు కో వాల సింది .	0.4534
नहीं !	వదదు !	0.3902
हाँ . और हमें इस पर बहुत ना ज है .	అవును . మాకు తన ంటే చాలా గర వ ంగా ఉంది .	0.5361
आप द ख ल मत दो , म म मी .	మ ధయ లో కల పి ంచుకో కు , మమ మీ .	0.5229
ये मर जी से हुआ था .	ఇష ట ంతో నే చేసి ంది .	0.5121
उस को ल गे गा वह ये कर सकता है ! पा ँच ला ख की ग ड डी है ना उसके पास !	వాడు అలా అమమా యి లని ప టటు కు ంట ూ నే ఉంటా డు ఎందుకంటే 5 ల కష లు ననా యి గా వాడి దగగర !	0.6273
तुमने अपने माँ - बा प से कया कहा ?	మీ పే రె ంట సు కి ఏం చెపపా వు ?	0.5704
और आपके लिए ? छो टा सा ही , ता कि न जर ना ल गे .	మరి మీకు ? చినన ది , ది ష టి త గల కుండా .	0.5826
- हे लो . - प व ली न .	- హాయ . - నేను ప వ లీ న .	0.6740
तुम प ब लि क इं ट रे सट लि टि गे शन दर ज करना चाहते हो ?	నీకు ప బ లి క ఇ ంట రె సట లి టి గే షన ఫ ె ల చె యయ ాలను ందా ?	0.6867
तुम कै सी हो ?	ఎలా ఉననా వు ?	0.4416
तुम कर कया रही हो ?	ఏం చేసతుననా వు నువవు ?	0.4631
वे बे व कू फ नहीं हैं .	వాళళు వె ర రా ళళు కాదు .	0.5073
आप इन के हाथ पर एक सु ंदर सा डि जा इन बना द ेंगे ?	ఆ వి డ చే తి మీద ఓ చ కక టి డి జె న వే సతా వా ?	0.5956
तुम हा र म नी में खुश हो ?	హా ర మ నీ లో హా ప ీ గా ఉననా వా ?	0.4804
हम हैं तुमहारे साथ .	మేము ననా ం నీకు తో డు గా .	0.4166
हाँ , है तो सही .	అవును , నిజ మే .	0.5025
मैं नहीं चाहती मेरी बे टी ऐ सी दु निया में बडी हो ज हाँ कमी ना प न हो .	నాకు నా కూ తు రు ఒక చెతత లో క ంలో పె రగ డం ఇష టం లేదు .	0.6081
नहीं . . . मैं . . . पता नहीं . . .	ఆ , నాకు అ ర ధ ం కా వ ట లేదు . . .	0.5662
ऐ सी हर कत किसी को माफ नहीं होती .	ఇలా ంటి ప నికి ఎవ రి నీ కషమి ంచ కూడ దు .	0.5008
हाँ . पर जि तनी जलदी हो स के , ना प देख ले ना होगा , हाँ .	ఆ . కానీ వీ లె న ంత త వర గా మనం దాని ఫి టి ంగ చే యి ంచాలి , సరేనా ?	0.5894
अरे , बे टा , पहले पू रा घर तो देख ले . चल , आ .	అ రే , క నీ సం ముందు ఇంటి ని పూర తి గా చూడు . రా , నా తో రా .	0.6325
टो करी भी सब तैयार है . पर , हम कल मे हमा नों के कम रे में रख ेंगे .	బు టట లు కూడా రె డీ , కానీ మే ం వాటి ని గ దు లలో రే పు పె డ తా ం .	0.6641
कया समझ ौ ता ? रात को चार ब जे घर आया था .	ఎందు కని ? పొ దదు నన నా లు గి ంటి కి ఇంటి కి వచచా డు .	0.5484
कि वह एक ग ं दा इं सान है .	తను త పపుడు మని ష ని .	0.5443
जा ँच तो चल रही है ना उस पर .	ఇ న వె స టి గే ష నస ఇంకా న డు సతుననా యి గా .	0.5320
इस के लिए शुकरिया .	ఇ చచి న ందుకు థా ంక స .	0.4963
अचछा , और जो तुम मेरे मह ल में हो ?	అలా గా ? కానీ నువవు నా ప ాల ె స లో ఉననా వు .	0.5511
न जर से बच ने के लिए , मेरे हाथ पर कुछ बना रही है .	నాకు తను ది ష టి త గల కుండా చు కక పె డు తోంది .	0.6240
ये एक दु र भा व ना पू र ण अ फ वाह है और हम इस पर बात ची त नहीं करेंगे .	ఇ దొ క త పపుడు పర చా రం దీ ని గురించి మే ం మాటలాడ ద ల చు కో వ ట లేదు .	0.7004
कया चाहते हो , कया कर ूँ ? अपने ब ू ढ े माँ - बा प को छोड द ूँ ?	నన నే ం చె యయ మ ంటా వు ? వయ సె పోయి న పే రె ంట సు ని వది లె యయ నా ?	0.6410
मुझे लगा तुम उसकी सू रत नहीं देख ना चाहती !	నువ వ త ని మొ హ ం కూడా చూడ వ ను కుననాను !	0.5706
वो एक ए न जी ओ है . बहुत अचछी बात है . पर उससे आ म द नी नहीं हो रही है .	అది ఒక ఎ న . జి . ఒ అది గొ పప దే . కానీ అది సం పా ద న తే వ ట లేదు .	0.6896
आपके कम रे में इं त जार कर रही हैं .	మీ క యా బి న లో వె యి ట చేసతుననా రు .	0.6058
और ये ख ू बस ू रत लड की मेरी बह ू है .	ఈ అంద మెన అమమా యి మా కో డ లు .	0.5580
मुझे नहीं लगता उसके साथ ये सब होना चाहिए .	నాకు తెలి సి తన కి ఇ బబ ంది కా కూడ దు . . .	0.5867
वह फै जा न क वी के घर पहु ँ चे और करी ब डे ढ घ ं टे के बाद वहाँ से निक ले .	అతను ఫ ె జా న క వీ ఇంటి కి వెళళ ి గ ంట నన ర తర వాత బయట కొ చచా డు .	0.6944
मेरी बात मान ो , और ये झ ं झ ट में मत पड ो .	నా మాట వి ని వీ ట నని టి లో చి కకు కో కు .	0.5670
मुझसे पू छो , तो कुछ भी काफी नहीं .	ఏ దీ సరి పో దు , నన న డి గి తే .	0.5744
सा रा इ ल जा म तो मुझ पे आए गा .	ని ంద ంతా నా మీద కే వ సతుంది .	0.5046
अभी भी उनहें अ दा ल त तक ले जाना चाहते हो ? मा म ला तो बन ता है .	ఇంకా అత నని కో ర టు కి తీసు కె ళళ ాలను ందా ? మన కి కే స యి తే ఉంది .	0.6304
इसे हमेशा से पता था कि मैं पा य लट बन ूँगी . इस बात में कोई समझ ौ ता नहीं करने वाली थी .	తన కి ఎ పపటి ను ండ ో తెలుసు నేను పె లె ట అవు దా మ ను కుంటుననా నని . ఇ ందు లో తే డా లేదు .	0.6623
वह एक आदमी है .	తన ో మ గా డు .	0.4813
मुझे अन देखा मत कर , कर न .	ననను ఇ గ నో ర చె యయ కు , క రణ .	0.5935
मुझसे बात कर . हम कोई रा सता निका ल सकते हैं ना ?	నా తో మాటలాడు , మనం దా రి వె త క చచు , సరేనా ?	0.5826
द फ तर मुझे छोड ना पडे गा .	నేను ఆ ఫీ స వ ద ల ాల సి ఉంటుంది .	0.5806
आप की एक त स वी र ले सकता हूँ ? परिवार के साथ ?	మీద ో ఫ ొ టో తీ స కో వచచా ? మీ వాళళ తో ?	0.5609
तुमने इस मा म ले में बडी मे ह न त की है . मैं . . .	ఈ కే సు మీద చాలా కష ట పడ డా వు , నేను	0.5821
- अचछा , ठीक है . और ये जरूर देख ले ना . . . - हे लो , ता रा .	- సరే , ఓ కే . ఇంకా అద ంతా జా గర తత . . . - హాయ , తా ర .	0.7290
तुमहें पता नहीं था ? अब मैं कया कर ूँ ?	గర హి ంచ లే క పోయా వా ? ఇపపుడు నే నే ం చె యయ ాలి ?	0.5422
मुझे तुमहारी मदद करने दो .	ననను నీకు సా యం చె యయ నీ .	0.5435
और तुमहारे साथ जो हुआ ? वो भी नहीं होना चाहिए था .	మరి నీకు జరిగి ంది ? అ దీ జర కక ూ డ ని దే కదా .	0.5548
वह यहाँ है ?	తను వచచా డా ?	0.4763
वे तुमहें ग िर फ ता र कर वा सकते हैं .	వాళళు నినను అ రె సట చే యి ంచి ఉండ చచు .	0.6057
हमारे लिए , शा ही ख ून आ म इं सान से हमेशा ऊ पर ही रहे गा .	మన కి రా జు ల ర క తం ఎపపుడూ మన ర క తం క ననా గొ పప దే అన పి సతుంది .	0.6550
आ दिल ने बोल दिया , इसका मतलब ये नहीं कि आप बि क जाओ .	ఆ ది ల చెపపి న ంత మా త రా న మీ రి లా వచ చేసతా రా .	0.5688
हाँ . कल दर ज कर सकता हूँ ?	అవును . రే పు చె యయ చచా ?	0.5408
ता रा सि ं ह पा ँच ला ख के व ल	తా ర సి ంగ ఫ ె వ లా కస ఓ న లీ	0.5875
तुमसे कह ना चा हूँ गा कि हमा रा परिवार तुमहारा ए ह सान म ंद है ,	నీ కి ది చెపప ాలి ఓ కుటుం బ ంగా , నీ కె ంతో రు ణ పడి ఉంటా ం ,	0.5951
तुमहारे पास र हूँ गी .	నీకు దగగర గా ఉంటా ను గా .	0.5067
ता रा , मुझे तुमसे एक बहुत ब डा ए ह सान माँ ग ना है .	తా ర , నువవు నా కో పెదద సా యం చె యయ ాలి .	0.5978
मैं त ु झ से बात नहीं करना चाहता .	నాకు నీ తో మాటలాడ ాలని లేదు .	0.4597
मेरा नाम ख रा ब होगा .	నా ప రు వు పో తుంది .	0.5128
वे लोग आ गए .	వాళళు వచ ఛ ా రు	0.4622
मेरी शादी जिस परिवार में हो रही है , मैं उसे जान ती हूँ .	నేను పె ళళ ి చే స కో బో తు నన కుటుం బం గురించి తెలుసు .	0.6108
दो ब ज कर प ंद रह मिन ट . वो खुद चला कर गए थे .	2 : 1 5 కి త నే డ రె వ చే స కు ంట ూ వెళళ ా డు .	0.6567
न मस ते . सा ह ब आ गए ?	న మ సతే . సా ర వచచా రా ?	0.6075
ये कम रा है .	ఇ దే ఆ గ ది .	0.5467
हा र म नी से बडी कोई ए ज ें सी है ही नहीं , मै ड म .	హా ర మ నీ క ననా పెదద ఏ జె నస ీ ఇం కే దీ లేదు .	0.6424
तुम खुद एक और त हो !	నువవు కూడా అమమా యి వే గా !	0.3742
मुझे ऐसा लगता है जैसे मैं य हीं रह ती थी कभी .	నే ని కకడ ే ఉండే దా నన ని నా కనిపి సతుంది . . .	0.5766
मैं अपनी माँ के साथ काम करती हूँ !	నేను మా అమమ తో కలి సి పని చేసతుననా ను !	0.5266
इ तने पैसे तो मैं स प ने में भी नहीं क मा सकती .	క లలో కూడా అంత డబబు సం పా ది ంచ లేను .	0.5754
आप की शादी में ऐसा नहीं होना चाहिए था .	ఇది మీ పె ళళ ి లో జర కకు ండా ఉండ ాల సింది .	0.5112
कर न .	క రణ .	0.5488
कर न : कौन था , कुछ पता है ?	అత నె వర ో నీకు తెలుసా ?	0.5284
आप से कुछ पूछ ना चाहता था .	అది మి మమ లని ఒక స హా యం అ డ గ ాలని .	0.5060
कोई जरूरत नहीं है . यहाँ भा व बहुत जयादा है .	అవ సరం లేదు . ఇకకడ రే టు చాలా ఎకకువ .	0.5638
बस ? दिखा दी अपनी नी य त ?	అంతే నా ? నీ బు దధ ి చూ పి ంచా వు గా ?	0.4855
और अब , मेरी न ई बे टी एक खा स ए ला न करे गी .	ఇపపుడు మా కొతత కో డ లు ఒక ముఖ య ఎ న ౌ నస మె ంట చే సతుంది .	0.6375
इसलिए यहाँ रह रही हो कि उन पर नि र भर हो .	నువ వి కక డు ంటు నన ది నువవు వాళళ మీద ఆ ధా ర పడి ఉననా వు కాబటటి .	0.5217
ता कि तुमहें किसी तरह की तक ली फ ना हो ,	. . . నువవు స ౌ కర య ంగా ఉండ ాలని ,	0.5313
मतलब , उ ंग लिया ँ , हाथ - पा ँ व , ल ंड या ला श .	అంటే వే ళళు , చే తు లు , కా ళళు , అ ంగ మా లే క చం పే య ాలా .	0.6065
अचछा है .	బా వు ంది .	0.3838
अ ग ली बार अपनी जा त दिखा ने से पहले , ज रा एक बार सोच ले ना .	పో నీ ఈ సా రె నా నీ జా తి వారి లా పర వర తి ంచే ముందు కొ ంచ ె ం ఆలోచి ంచు .	0.5861
ये एक बहुत ही ग ं भी र आ रो प है , मो ह तर मा .	అది చాలా ఘ ో ర మెన ఆ రో ప ణ , యం గ లే డీ .	0.6818
मुझे . . . मुझे नहीं . . . माफ की जिए , मैं . . .	నేను . . . లేదు . . . సా రీ , వ సతాను .	0.7322
जो पह न ती हो . जो तुम हो .	నువ వే ం వే స కుంటా వ ో . ఎలా ఉంటా వ ో .	0.4438
