Hindi	Telugu	Similarity_Score
- गु जा रे ला य क क मा ले ते हो , मो ली ना काम पो स ? - मो रे न ो . लग भ ग .	- నువవు సం పా ది సతుననా వు , మొ లీ నా కం పో స ? - మొ రే నో . అలా ంటి దే .	0.6874
पे श करने का ख तर ना क लेकिन सही फै सला लिया .	మంచి ని రణ యం తీసు కుననా రు , కో ర టు కు పి లి చి .	0.6051
- हमें त ु र ंत एक टी म चाहिए . - बिलकुल , मो ली ना काम पो स .	- వె ంట నే ఒక బ ృ ంద ం కావాలి . - క చచితంగా , మొ లి నా కం పో స .	0.6700
मो रे न ो ओ काम पो .	మొ రే నో ఒ కా ం పో .	0.5409
- पे रो न पर कया सोच ते हो ? - वह एक अ हम राज ने ता थे .	- పె రో న పె అ భి పరా యం ? - ఆ యన ఒక ముఖ య మెన రా జ కీ య వే తత .	0.7003
इसका ज वा ब देना होगा ?	నేను సమా ధా నం ఇవ వ ాలా ?	0.4964
गु स सा मत की जिए , पा पा .	అంత కో పం వదదు , నా ననా .	0.5696
- हाँ , ल ॉ स अ बे लो स ने ब जा या था . - ल ॉ स अ बे लो स ?	- అవును , లో స అ బు య ె లో స ఆ డా డు . - లో స అ బు య ె లో స ?	0.7060
हमें सा बि त करना है कि वह वय व स थ ि त यो ज ना थी .	ఇ ద ంతా వయ ూ హా త మ క ంగా చేశా రని మనం ని రూ పి ంచాలి .	0.6190
- जानते कैसे नहीं हों गे ? - वे क हें गे कि नहीं जानते थे .	- వాళళ కు తెలియ కపో వచచు . - త మ కు తెలియ దని వాళళు చెబు తా రు .	0.5616
- किसी ने उनहें जरूर देखा होगा . - नहीं .	- వాళళ ను ఎవర ో ఒక రు చూ సి ఉంటా రు . - లేదు .	0.6273
तुम उसे जानते हो ?	అతను నీకు తెలుసా ?	0.4638
उस बं दे से पू छो .	ఆ మని షి ని అ డు గు .	0.5875
अ भ ि यो क ता हर परा ंत में जा रहे हैं	ఆ రా ష ట రా నికి వెళలి న పరా సి క యూ టర లు	0.5969
या ऐसे नाम लिए जो नहीं जान ता था . उससे वे गु स सा हो गए .	పే రలు అ డి గా రు . తెలియదు అని చెపప ట ంతో కో ప ంతో ఊ గి పోయా రు .	0.6117
एक स - 9 6 .	ఎ కస - 9 6 .	0.8013
तुमहें कैसे पता कि वे से ना से ही थे ?	వాళళు సె న యం లో ని వా రే అని ఎలా తెలుసు ?	0.5923
बैठ जा इ ए , पलीज .	కూ రచ ో ండి , ప లీ జ .	0.5514
और जे वि यर को मत भे जिए .	హా వి య ర ను కూడా పం ప వదదు .	0.5943
आपको जयादा अ हम चीज ों की चि ं ता कर नी है .	మీరు ఆలోచి ంచ ాల సిన విష య ాలు వే రే ఉననా యి .	0.5527
1 5 फर व री सब ूत ों की पे श ी	ఫి బర వ రి 1 5 సా కష యం సమ ర ప ణ	0.6549
कहाँ ?	ఎకకడ ?	0.3422
आप हमारे साथ चल ेंगे !	మీరు మా తో వ సతుననా రు !	0.4974
कया हो रहा है ?	ఏం జరుగు తోంది ?	0.4928
यह बात याद रख िए गा .	ఇది గుర తు ంచుకో ండి .	0.4732
पू रे भ रो से से कह रहा हूँ .	నేను చెపప ే ది నాకు తెలుసు .	0.5010
आपको लगता है कि इ तने सब ूत काफी हैं ?	ఈ సా కష యం సరి పో తు ందని అనుకుంటుననా రా ?	0.5706
शुकर है तुमहारे अं कल ने अभी तक नहीं देखा .	దేవు డి దయ వల న మీ మా మ యయ నినను ఇంకా చూడ లేదు .	0.6012
पे र ला ?	పె ర లా ?	0.5397
आप ठीक तो हैं , सर ?	అంతా బాగు ందా , సా ర ?	0.4756
हाँ . मैं ठीक हूँ .	అవును , బాగు ననా ను .	0.4091
नहीं .	వదదు .	0.3902
वि देश म ंत रा ल य का कह ना है क ला इ ड स न ो कल पहु ँच जाएगा .	క లె డ స నో రే పు వ సతా రని వి దే శా ంగ కార య ాల యం చెబు తోంది .	0.6821
उसे सु र कष ा मिले गी . दू ता वास स ह यो ग कर रहा है .	అతను సు ర కష ి తం . రా య బా ర కార య ాల యం స హ కరి సతుంది .	0.6879
वह आदमी आपके साथ है ?	ఆ మని షి మీ తో వచచా రా ?	0.5077
नहीं .	కాదు .	0.3291
यहाँ पर एक आदमी था . -	అకకడ ఒక మని షి ఉననా డు .	0.5383
आज पह ला दिन है !	ఇది మొద టి రోజు !	0.4676
अगर आप ने अपने स कार फ नहीं उ ता रे .	మీరు తల గు డ డ లను తీ య ాల సి ఉంటుంది .	0.6023
ले फ टि न ें ट जन र ल लि यो पो लड ो फो र ट ु ना टो ग ै लट िए रि ,	లె ఫ టి నె ంట జ న ర ల లి యో పో ల ద ో ఫో రచ ు నా తో గల తి యే రి ,	0.6498
मैंने कभी य ु द ध की बात नहीं की .	నేను యు దధ ం గురించి మాటలాడ లేదు .	0.5427
- है न ? आप ने अभी यही तो कहा , मि सट र ल यू डर . - हाँ , यह सच है .	- అవు నా ? ఇపపుడు మీరు అదే చెపపా రు , లూ డ ర . - అవును , అది నిజ ం .	0.7013
आप जान सकते हैं कि इसे कुछ मी टर दू र से ही गो ली मा री गई थी .	ఆ వయకతి ని కొ ద ది మీ టర ల ద ూ రం ను ంచే కాల చి చం పా రని అరథ మ వు తుంది .	0.6567
2 5 अ पर ै ल	ఏ పరి ల 2 5	0.5577
2 6 अ पर ै ल	ఏ పరి ల 2 6	0.5577
आप बो लिए , वा इस ए ड मि र ल .	కొ న సా గ ండి , వె స అ డ మి ర ల .	0.5942
- हमारी कया स थ ि ति है ? - हमारी स थ ि ति अचछी है .	- మనం ఎలా చేసతుననా ము ? - మనం బాగా చేసతుననా ము .	0.5426
- कभी नहीं . - म ुम किन लगता है ?	- ఎ పపటి కీ . - మనం చేయ గల మ ంటా వా ?	0.6444
2 9 अ पर ै ल	ఏ పరి ల 2 9	0.5577
पुलिस से दू र रह ना ही अचछा है .	పోలీ సు లకు ద ూర ంగా ఉండ టం ఉ తత మ ం .	0.5916
सुन वा ई में आप की गवा ही दर ज करे गी .	పర సతు త నయా య సథ ా నం న మో దు చే సతుంది .	0.6365
जैसे ही कार आगे बढ ी ,	కా రు మ లు పు తి రగ గా నే ,	0.5469
अ दा ल त की कार य वा ही ला पता मा रि या कर ि स टी ना ले फ टर ॉ फ की माँ ,	కు బి క ఇ చచి న హ ృ దయ వి దా ర క సా కష య ంతో నయా య సథ ా నం పరా రం భ మె ంది ,	0.6590
अ गवा कर के एक गु प त न जर बंद ी क ें दर में ले जा या गया .	అ ప హ రి ంచి , ఒక ర హ సయ ని ర బం ధ కే ంద రా నికి తీసు కె ళళ ా రు .	0.6841
9 म ई	మే 9	0.2609
2 0 म ई	మే 2 0	0.4574
2 1 जू न	జ ూ న 2 1	0.4578
मुझे उनके बी च में जी ना है .	నేను వాళళ మ ధయ లో జీవి ంచాలి .	0.5578
अ भ ि यो क ता के द फ तर ने गवा हों की रो जाना की सू ची जा री करना बंद कर दिया है .	రోజు వా రీ సా కష ు ల జా బి తాను వి డు ద ల చేయ టా నని పరా సి క యూ షన కార య ాల యం ఆ పే సింది .	0.6538
गवा हों को मिल रही लगा ता र ध म कि यों के कार ण हुआ है .	వ సతు నన బె ది రి ం పు ల నే ప థ యం లో ఈ ని రణ యం తీసు కుననా రు .	0.6569
उनहोंने कहा कि कोई फर क नहीं पड ता , कयोंकि . . .	దాని వల న తే డా ఏమీ ఉండ దని అ ననా రు , ఎందుకంటే . . .	0.6039
मैंने उसे मुझे दे ने की , मुझे था म ने दे ने की वि न ती की , पर उनहोंने नहीं सुना .	నేను వాళళ ను పరా ధ ే య పడ డా ను ఆమె ను నాకు ఇవ వ మని , ననను తా కని వ వ మని , కానీ ఇవ వ లేదు .	0.6104
हमने अपनी नौ कर िया ँ , अपना घर खो दिया ,	మా ఉద యో గ ాలు పోయా యి , మా ఇ ల లు పోయింది ,	0.5242
- आपको मैं सही लगता हूँ ? - हाँ , ल ु इस , तुम सही हो .	- నేను క రె క ట అ ంటా వా ? - అవును , లూ యి స , నువ వే క రె క ట .	0.6320
कल की सुन वा ई की तै या री कर रहे हैं .	మేము రే ప టి ప నికి సి దధ ం అవు తుననా ము .	0.6115
- कया बात है ? - तुमहारा यह कह ना अचछा नहीं लगता .	- ఏమి టి విషయం ? - నువవు అది చెపప టం నాకు న చచ లేదు .	0.6172
- कि अचछा कर रहे हैं ? - यह पसंद नहीं .	- మనం బాగు ననా మ నా ? - నాకు అది న చచ లేదు .	0.6145
- आप ठीक हैं ? - नहीं , लेकिन तुम भी ठीक नहीं हो !	- మీరు బాగు ననా రా ? - లేదు , కానీ నువవు కూడా లే వు !	0.5782
वे हमारे घर में घ ु स आए और एक घ ं टे में सुन वा ई है .	వాళళు మన ఇ ంట లో కి వచచా రు , వి చా రణ ఇంకా గ ంట లో ఉంది .	0.6525
कहा था वह उसकी ध ज जि या ँ उ डा दे गा .	వాడు అతని ని త ొ కక ే సతా డ ని చెపపా ను .	0.5702
कि उस पर द बा व था या नहीं .	సరి పో తు ందని భా వి సతుననాను .	0.4368
गवा ह ही रो हैं . हमें उन का ध यान रख ना होगा .	సా కష ు లు హ ీ రో లు . మనం వారి ని కా పా డు కో వాలి .	0.5571
कि मैंने सत ता प कष को फा य दा पहु ँ चा या और ता ना शा ही में नि ठ ल ला बना रहा .	నేను పర భ ు త వా నికి అను కూ ల ంగా ఉననా నని , ని య ంత ృ త వం సమయం లో చూ సత ూ ఉననా నని .	0.6356
ढ े र सा रा पै सा क मा या ?	డబబు లు ద ండు కుననా మ నా ?	0.5564
मैं परिवार के लिए ज वा ब दे ह नहीं .	నా కుటుం బం తర పు న జ వా బు ఇవ వ లేను .	0.6062
मैं भी खुद के लिए ज वा ब दे ह हूँ .	నే న ూ నా తర పు న సమా ధా నం ఇవ వ గల ను .	0.6096
बर ु जो .	బ రూ జో .	0.4404
मुझे ही नहीं ,	ఒ కకడి నే కాదు ,	0.4746
कॉ फी ?	కా ఫీ ?	0.3419
से ना में भा री अ सं तो ष है .	ద ళ ాల లో బాగా అ శా ం తి ఉంది .	0.6067
ह ू लि यो .	హ ూ లి యో .	0.4810
पलीज .	ప లీ జ .	0.3045
उसने . . .	అతను . . .	0.7163
मि साल के लिए , मैंने अभी सा व धा नी से अपना पि छ वा डा प ों छ ा है .	ఉ దా హ రణ కు , ఇ పపుడ ే నేను నా వెన క భా గం తు డు చు కుననాను జా గర తత గా .	0.6676
यकीन नहीं होता .	న మమ శ క య ంగా లేదు .	0.4106
- शुकरिया . - चलो , ह ू लि यो .	- థా ంక స . - వెళళ ు , హ ూ లి యో .	0.6166
सब ख डे हो जाएँ .	అంద రూ ని ల బ డ ండి .	0.5680
हमें . . .	మేము . . .	0.6381
ओ काम पो चाहता है कि मैं न यू सट ै ड के श ो पर आ ऊँ .	మొ రే నో టీ వీ లో మాటలాడ మ ంటుననా డు . న యూ సట ా ట ష ో లో .	0.6718
- वह मो रे न ो ओ काम पो का नहीं है . - तो कौन है ?	- కాదు , అది మొ రే నో ఒ కా ం పో కాదు . - మరి ఎవరు ?	0.6372
ठीक है .	మంచిది .	0.4320
पलीज .	ప లీ జ .	0.3045
वह अ र ज ें टी ना की न या य पर ण ा ली के लिए बेहद अ हम है .	అ ర జె ంట ీ నా నయా య వయ వ సథ కు చాలా ముఖ య మని మీకు తెలుసు .	0.6855
उनहें दु ख हुआ है .	అతను క ది లి పోయా డు .	0.5276
यह अ जी ब है , है न ? और कुछ नहीं कहा ?	అది వి ంత గా ఉంది , కదా ? ఇం కే మీ లేదా ?	0.5930
ह ू लि यो .	హ ూ లి యో .	0.4810
जानते हैं फ रा ं सि स को ऑ र टि ज दे ओ काम पो कौन थे ?	ఫ రా న సి స కో ఒ ర తీ జ డి ఒ కా ం పో ఎవర ో మీకు తెలుసా ?	0.6813
मुझे दी जिए .	ఇలా ఇవ వ ండి .	0.4132
मुझे देख ने दो .	ననను చూడ ని వ వు .	0.4454
" उनकी ओ र से मैं यह ऐ ला न करने की जि म मे दा री ले ता हूँ	" పర భ ు త వం తర పు న పె శా చి క త వం ఒక రా జ కీ య వయ ూ హ ం కాదు అని	0.6878
नहीं ?	కా దా ?	0.3108
यह कया है ?	ఇది ఏమి టి ?	0.4357
सब ख डे हो जाएँ .	అంద రూ ని ల బ డ ండి .	0.5680
सै न य ब लों की ओ र से फै सला लिया ,	పర జ ల అ భ ీ ష టా నని ప టటి ంచుకో కుండా ,	0.6324
जब उ चि त पर कर िया को खतम किया गया , तो अस ल में न या य का वि ना श हुआ .	జ రగ వల సిన పర కరి య ను జర ప కుండా , నిజ మెన నయా య వయ వ సథ కు వి ద రో హ ం చేశా రు .	0.6701
पूछ ता छ की जगह या तना होने ल गी .	పర శ ని ంచ టం సథ ా నం లో చి తర హి ం స లు .	0.5998
यह मान व ता के सम मान से जु डा एक अ हम मु द दा है .	మా న వాళ ి గ ౌ ర వా నికి సం బం ధి ంచిన ఒక బ ల మెన అ ం శం .	0.6463
पे रो नि सट आ र म ड फो र से स .	పె ర ొ ని సట సా యు ధ ద ళ ాలు .	0.6577
" ध ी रे - ध ी रे , ता कि हमा रा ध यान न जाए ,	" మె లల గా , ఎవర మూ గ మని ంచ కుండా ఉండే లా ,	0.6154
न ही यह य ु द ध की र ण नी ति है , ब ल कि एक न ै ति क वि कृ ति है .	పర భ ు త వం తర పు న పర క టి ంచే బా ధయ తను నేను తీసు కుంటుననా ను .	0.6684
च श मे वाले ने उसे देखा .	క ళళ జో డు అతని ని చూశా డు .	0.5749
- जो फै सला होना चाहिए , वही करो . - ठीक है .	- ని రణ యి ంచ ాల సిన దాని ని ని రణ యి ంచ టం . - సరే .	0.5444
हाँ .	సరే .	0.3574
पलीज , खा ँ स िए .	ప లీ జ , దగ గ ండి .	0.5499
अचछा , ठीक है . आपको रात य हीं बि ता नी होगी .	సరే , మంచిది . మీరు ఈ రాత రికి ఇకకడ ఉండ ాలి .	0.5680
सब कुछ . हम जी ते या नहीं ?	అంతా . మనం గె లి చా మా లేదా ?	0.5418
- वा य ु से ना वा लों को भी ? - वा य ु से ना वा लों को भी .	- వె మా ని క ద ళ ా నికి కూడా నా ? - వె మా ని క ద ళ ా నికి కూడా .	0.5406
अचछा , बता ओ .	సరే , చెపపు .	0.4766
क सम से . सब ूत मौ जू द था . सा रा का सा रा .	నేను పర మా ణం చేసతుననా ను . సా కష యం ఉంది .	0.6144
- और वि डे ला को ? - उ मर कै द .	- మరి వి దే లా ? - యా వ జ జీ వం .	0.6742
क माल हो गया , पा पा !	అది అద భ ు తం , నా ననా !	0.5068
- अगर अनु भ वी यह काम नहीं करेंगे . . . - तो हम नौ सि खि यों को ला एँ गे .	- అను భ వ జ ఞ ు లు చేయ కపో తే . . . - అ పపుడు , అను భ వం లే ని వాళళ ను తీసు కుంటా ం .	0.7143
और एक दोसत ने कहा , " आ इ रि स , उसे मत खो जो , उनहोंने उसे मार दिया . "	ఓ స నే హి తు డు , " ఐ రి స , అతని కోసం చూడ ొ దదు , అతని ని చం పే శా రు . " అ ననా డు .	0.6921
अगर हमा रा म कस द उनहें यकीन दि ला ना है , तो हम स फ ल नहीं हो पा एँ गे .	ఆమె ను ఒ పప ి ంచ టం మన పని అయితే మన పని అయి పోయి న ట లే . ఎ పపటి కీ కు దర దు .	0.6618
कि वे जन ता की मर जी न जर अं दा ज कर के ता कत के ब ल पर सर कार ह थ िया एँ गे .	పర భ ు త వా నని బ ల వ ంత ంగా త మ చే తు లలో కి తీసు కో వాల ని ని రణ యి ంచు కుననా రు .	0.6791
उनहोंने मेरे सा रे क पडे उ ता र दि ए . उनहोंने मुझे " प न ड ु ब बी " बना या .	వాళళు నా బ టట లు ఊ డ తీ యి ంచా రు . ననను " జ లా ంత ర గా మి " లా గా చే యి ంచా రు .	0.6833
मैं , इसे मैं कर ूँगा . दूस री बात , मेरे साथ लोग काम कर रहे हैं .	నేను , నేను చేసతుననా ను . రె ండ ో ది , నా తో పా టు మ ను ష ు లు పని చేసతా రు .	0.6087
इस में द म घ ु ट ने तक आप का सिर पा नी की बा ल टी में डा ल दे ते हैं .	ని ండా నీ ళళు ఉనన బ కె ట లో తల పె టటి ంచి ఇక వీ లు కా ద నే వర కు ఉ ంచా రు .	0.6844
जब वह खु ले , तो तुमहें मौ जू द होना चाहिए , और फिर , हाँ . . .	అది తె రు చు కు నన పపుడు , నువవు అకకడ ఉండ ాలి , తర వాత , అవును . . .	0.6918
कहा कि यह मेरा पह ला बच चा नहीं था और जन म होने ही वाला था .	ఆ ప మని చెపపా ను , ఇది నాకు మొద టి సారి కా దని , పర స వ సమయం అని .	0.5803
- मुझे बता एँ गे कि बर ु जो ने कया कहा ? - मैं ट ॉ य ले ट में हूँ .	- బ రూ జో ఏం చెపపా డ ో నాకు చెబు తా వా ? - నేను టా యి లె ట లో ఉననా ను .	0.7006
कया किसी को अ धि कार है कि वह ए ड रि या ना कै ल वो दी ला ब ॉर डे को	అ డ రి యా నా కాల వ ో డి ల బో ర డే అ నే మ హి ళ పె సం కె ళళ తో పర స వి ంచ టం ,	0.6365
- मैं आप की से वा में हा जि र हूँ . - मुझे किसी ने नहीं बताया .	- నేను మీకు సా యం చేయ టా నికి వచచా ను . - నాకు ఎవర ూ చెపప లేదు .	0.6475
आपको बता द ूँ कि यह हमने बेहद कम समय में हा सि ल किया है .	మీకు ఒక విషయం చెబు తాను , దీ ని ని రి కార డ సమయం లో సా ధి ంచా ము .	0.5985
उ म मी द है कि अ भ ि यो क ता का बर ता व ता ना शा ही से बेह तर होगा .	ఆ పరా సి క యూ టర ని య ంత ృ త వ ంలో లా గా కా కుండా బాగా పని చేసతా డ ని	0.6164
अब जब कि अ र ज ें टी ना की जन ता ने सर कार और उसके सं स था नों का	ఇపపుడు అ ర జె టీ నా పర జ లు పర భ ు త వా నని స వా ధ ీ నం చేసు కుననా రు ,	0.6690
कया तुमहारे पड ो सि यों ने तुमहें ले जाने वा लों को देखा ?	మి మమ లని తీసు కె ళళ ి న వారి ని మీ పొ రుగు వాళళు చూ సి ఉండ ొ చచా ?	0.6036
ऐसा कह ने के लिए माफ ी चा हूँ गी , पर मुझे यह अ हम लगता है ,	ఇది చెపపి న ందుకు ననను కషమి ంచండి , కానీ ఇది చాలా ముఖ యం ,	0.6084
- किसी फा सी वा दी की आ वा ज जै सी . - फा सी वा दी की ? कया मतलब ?	- ఒక అ తి వా ది గొ ం తు లా గా . - ఒక అ తి వా దా ? మీరు అ నే ది ఏమి టి ?	0.5742
" हम अ र ज ें टी ना में मौ त का खु ला ना च बर दा श त नहीं करेंगे .	" అ ర జె ంట ీ నా లో మ ృ త యు వు స వే చ ఛ గా తి రగ టా నని మేము స హి ంచ ము .	0.6948
- मेरी बे टी को अपनी परा इ वे सी चाहिए . - मुझे पता है , सर .	- నా కు మార తె చాలా ఆ ంత రం గి క వయకతి . - నాకు తెలుసు , సా ర .	0.6819
अब के बाद से , सिर फ तुम और मैं ही फोन उ ठा एँ गे , समझ ी ं ?	ఇ పపటి ను ంచి , నువవు , నేను మా తర మే ఫోన తీ య ాలి , సరేనా ?	0.6799
फिर उनहोंने पूछ ा कि कया मुझे फिर मी नी च का घर पता है	తర వాత ఫి ర మె ని చ ఎకకడ ఉననా డ ని , ఇంకా నాకు తెలియ ని వే రే	0.5744
- कया आपको ध म की दी गई थी ? - मैं उसे न जर अं दा ज कर ूँगा .	- మీకు బె ది రి ం పు లు వచచా యా ? - వాటి ని నేను ప టటి ంచుకో ను .	0.6420
. . . पर ति वा दी बार - बार आ कर ा म क र ण नी ति दो ह रा रहे हैं .	పరతి వా ది య ొ కక దు రు సు వయ ూ హ ం మ ళళ ీ మ ళళ ీ కొ న సా గు తోంది .	0.6879
- मत देखो ! - उनहें बताया है न कि यह उनके खि ला फ नहीं ?	- చూడ వదదు ! - అది అతని పె న కా దని అతనికి చెపపా వు , కదా ?	0.6304
लेकिन हम तुमहारी बेहद ह सी न बे टी को जि ं दा रख ेंगे .	కానీ మీ అమమా యి ని ఉ ంచు తా ం , ఆమె అంద ంగా ఉంటుంది కదా .	0.5748
इस बार उनहें कोई जान का री नहीं चाहिए थी , जज सा ह ब .	ఈ సారి , వాళళు ఏ సమా చా రం కో సమ ూ కాదు , నయా య మూ ర తి గా రూ .	0.5870
- ब ू ढ ा ? कयों ? उसकी उ मर कया है ? - वह 7 8 साल का है .	- పెదద వా డా ? ఎందుకు ? అతనికి ఎ నని ఏ ళళు ? - అతనికి 7 8 .	0.6902
नौ क मा ंड र ों के खि ला फ अ का ट य सब ूत पे श करने के लिए	త ొ మ మి ది మంది క మా ండ ర ల పె బ ల మెన సా కష యం సమ ర పి ంచ టా నికి	0.6689
बद कि सम ती से , इस अ दा ल त के पास उसका ज वा ब नहीं है .	దు ర ద ృ ష ట వ శా తత ూ , దా నికి ఈ నయా య సథ ా నం జ వా బు ఇవ వ లేదు .	0.6922
देख िए , सर , मुझे या तना दी गई , अ गवा किया गया . . .	చూడ ండి , సా ర , ననను హి ం సి ంచా రు , కి డ నా ప చేశా రు . . .	0.6539
इस श बद " द मन " के बारे में अपनी समझ बता ने दी जिए .	" ని ర మూ ల న " అ నే ప దానని సా కష ి వి వర ంగా ని ర వ చి ంచాలి .	0.6204
क ला उ ड िया ने एक बात क ही जो मैं कभी नहीं भ ूल ूँगा .	క లా డి యా చెపపి న ఒక విషయం నేను ఎ పపటి కీ మర చి పో ను .	0.6207
बे शक पता था , यह नहीं पता था कि आप सुन रही हैं .	అవును నాకు తెలుసు , నువవు వి ంటా వ ని నాకు తెలియదు .	0.5310
मार ने वाले ध म की नहीं दे ते . यह जग - जा ह िर बात है .	చం పే వాళళు బె ది రి ంచ రు . అది అంద రికీ తెలి సిన సత యం .	0.6498
. . . ए स मा में काम करने को म जब ू र किया जा ता था .	. . . ఎ సమ ాలో , వాళళు బ ల వ ంత ంగా ఆ ప ను లు చే యి ంచా రు .	0.6881
तो " सा व धा न " और " वा य ु से ना " एक साथ नहीं क हे थे ?	అయితే " జా గర తత " , " వె మా ని క ద ళ ం " ఒక ే వా క యం లో లే వా ?	0.7158
" बच चा आ रहा है , उसे रो क नहीं सकती . रु क जाओ ! "	" బి డ డ వ సతోంది , లో ప ల ని ల ప లే కపో తుననాను . ఆ ప ండి ! "	0.6565
कया आप बा की कर म चा रि यों की तरह ही आ ते - जा ते थे ?	మి గి లి న సి బబ ంది లా గే లో ప లకు , బయట కు వెళళ ే వాడి వా ?	0.5973
लेकिन यह रा ष टर प ति के द फ तर में नहीं हो सकता था .	కానీ ఇది అ ధయ కష కార య ాల యం లో చేయ టా నికి వీ లు కాదు .	0.6290
और शायद पर ति वा दि यों के लिए यह स ख ती बर तना है .	పరతి వా దు ల కోసం చెబు తుననాను , ఇ దే అ క ృ త య ాలు అంటే .	0.6282
यह फै सला अ दा ल त करे गी कि वे उ चि त हैं या नहीं .	అ వి స ము చి త మెన వ ో , కా ద ో నయా య సథ ా నం ని రణ యి సతుంది .	0.6551
शायद वे उसके ज रि ए मुझ तक पहु ँच ना चाहते हों .	వాళళు తన ద వా రా ననను ప టటు కో వాల ని చూ సతు ండ వచచు .	0.6188
गवा हों और हमें छ ह म ही ने से ध म का या जा रहा है !	సా కష ు లను , మమ మ లని ఆ రు నె ల లు గా బె ది రి సతుననా రు !	0.6356
- जिस बं दे का बताया था , वह यहाँ है . - और 2 7 7 2 .	- నేను చెపపి న మని షి అకకడ ఉననా డు . - ఇంకా 2 7 7 2 .	0.7246
- उनहें कभी यकीन नहीं दि ला पा एँ गे . - सही कहा .	- ఆమె ను మనం ఎ పపటి కీ ఒ పప ి ంచ లే ము . - లేదు , నిజ మే .	0.6383
" मैं तुमहारा आ रो प - प तर सुन ने को बे ता ब हूँ . "	" మీ ము గి ం పు వాద నను వి నా లని కో రు కుంటుననా ను . "	0.6402
बिलकुल नहीं . मैं उस सं स था न का आ दर करता हूँ .	లేదు , అస స లు లేదు . నేను ఆ వయ వ సథ ను గ ౌ ర వి సతాను .	0.6264
